Year,Teknologia berriztagarri mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2018,,,,Armiñón,W_PER_CAPITA,Armiñón,449.3
2012,,,,Armiñón,W_PER_CAPITA,Armiñón,458.7
2013,,,,Armiñón,W_PER_CAPITA,Armiñón,435.7
2015,,,,Armiñón,W_PER_CAPITA,Armiñón,451.4
2014,,,,Armiñón,W_PER_CAPITA,Armiñón,440.5
2021,,,,Armiñón,W_PER_CAPITA,Armiñón,439.5
2022,,,,Armiñón,W_PER_CAPITA,Armiñón,445.3
2017,,,,Armiñón,W_PER_CAPITA,Armiñón,468.2
2011,,,,Armiñón,W_PER_CAPITA,Armiñón,478.5
2020,,,,Armiñón,W_PER_CAPITA,Armiñón,447.3
2016,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,69.2
2019,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,187.2
2017,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,69.6
2010,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,43.3
2011,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,42.5
2013,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,58.0
2018,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,78.4
2012,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,56.4
2020,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,182.0
2014,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,62.1
2015,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,61.8
2021,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,202.3
2022,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,201.7
2023,,,,Arraia-Maeztu,W_PER_CAPITA,Arraia-Maeztu,320.8
2020,,,,ES48009,W_PER_CAPITA,ES48009,25.6
2010,,,,ES48009,W_PER_CAPITA,ES48009,19.7
2019,,,,ES48009,W_PER_CAPITA,ES48009,18.4
2018,,,,ES48009,W_PER_CAPITA,ES48009,18.4
2013,,,,ES48009,W_PER_CAPITA,ES48009,18.9
2022,,,,ES48009,W_PER_CAPITA,ES48009,54.7
2015,,,,ES48009,W_PER_CAPITA,ES48009,18.8
2021,,,,ES48009,W_PER_CAPITA,ES48009,51.2
2014,,,,ES48009,W_PER_CAPITA,ES48009,18.9
2012,,,,ES48009,W_PER_CAPITA,ES48009,19.1
2017,,,,ES48009,W_PER_CAPITA,ES48009,18.4
2016,,,,ES48009,W_PER_CAPITA,ES48009,18.4
2011,,,,ES48009,W_PER_CAPITA,ES48009,19.1
2023,,,,ES48009,W_PER_CAPITA,ES48009,244.7
2021,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,21.6
2019,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,9.5
2020,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,9.7
2014,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,8.7
2018,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,9.3
2012,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,8.1
2017,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,9.3
2023,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,23.1
2016,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,9.3
2022,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,21.7
2013,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,8.2
2015,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,8.7
2011,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,7.8
2010,,,,Arrasate / Mondragón,W_PER_CAPITA,Arrasate / Mondragón,7.0
2011,,,,ES48914,W_PER_CAPITA,ES48914,104.9
2013,,,,ES48914,W_PER_CAPITA,ES48914,100.5
2019,,,,ES48914,W_PER_CAPITA,ES48914,117.6
2017,,,,ES48914,W_PER_CAPITA,ES48914,100.7
2012,,,,ES48914,W_PER_CAPITA,ES48914,103.1
2018,,,,ES48914,W_PER_CAPITA,ES48914,116.1
2014,,,,ES48914,W_PER_CAPITA,ES48914,99.6
2021,,,,ES48914,W_PER_CAPITA,ES48914,123.8
2022,,,,ES48914,W_PER_CAPITA,ES48914,125.3
2010,,,,ES48914,W_PER_CAPITA,ES48914,105.7
2023,,,,ES48914,W_PER_CAPITA,ES48914,350.6
2016,,,,ES48914,W_PER_CAPITA,ES48914,102.0
2020,,,,ES48914,W_PER_CAPITA,ES48914,121.5
2015,,,,ES48914,W_PER_CAPITA,ES48914,98.6
2019,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,284.8
2016,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,262.4
2013,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,254.3
2014,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,258.1
2023,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,395.8
2012,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,258.3
2017,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,260.8
2021,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,316.3
2020,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,282.2
2011,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,259.1
2018,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,261.1
2015,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,263.3
2022,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,323.3
2010,,,,Arratzua-Ubarrundia,W_PER_CAPITA,Arratzua-Ubarrundia,270.9
2015,,,,ES48010,W_PER_CAPITA,ES48010,58.4
2023,,,,ES48010,W_PER_CAPITA,ES48010,171.3
2021,,,,ES48010,W_PER_CAPITA,ES48010,112.2
2010,,,,ES48010,W_PER_CAPITA,ES48010,48.7
2013,,,,ES48010,W_PER_CAPITA,ES48010,57.0
2022,,,,ES48010,W_PER_CAPITA,ES48010,117.8
2011,,,,ES48010,W_PER_CAPITA,ES48010,47.8
2020,,,,ES48010,W_PER_CAPITA,ES48010,92.7
2019,,,,ES48010,W_PER_CAPITA,ES48010,79.9
2018,,,,ES48010,W_PER_CAPITA,ES48010,73.1
2017,,,,ES48010,W_PER_CAPITA,ES48010,59.0
2014,,,,ES48010,W_PER_CAPITA,ES48010,57.0
2016,,,,ES48010,W_PER_CAPITA,ES48010,59.0
2012,,,,ES48010,W_PER_CAPITA,ES48010,48.9
2011,,,,ES48011,W_PER_CAPITA,ES48011,4.8
2018,,,,ES48011,W_PER_CAPITA,ES48011,5.5
2016,,,,ES48011,W_PER_CAPITA,ES48011,5.5
2023,,,,ES48011,W_PER_CAPITA,ES48011,57.4
2014,,,,ES48011,W_PER_CAPITA,ES48011,5.4
2013,,,,ES48011,W_PER_CAPITA,ES48011,5.4
2021,,,,ES48011,W_PER_CAPITA,ES48011,56.4
2010,,,,ES48011,W_PER_CAPITA,ES48011,4.8
2019,,,,ES48011,W_PER_CAPITA,ES48011,5.5
2020,,,,ES48011,W_PER_CAPITA,ES48011,6.1
2015,,,,ES48011,W_PER_CAPITA,ES48011,5.4
2012,,,,ES48011,W_PER_CAPITA,ES48011,5.4
2022,,,,ES48011,W_PER_CAPITA,ES48011,56.4
2017,,,,ES48011,W_PER_CAPITA,ES48011,5.5
2014,,,,ES48023,W_PER_CAPITA,ES48023,389.9
2017,,,,ES48023,W_PER_CAPITA,ES48023,411.1
2020,,,,ES48023,W_PER_CAPITA,ES48023,412.4
2011,,,,ES48023,W_PER_CAPITA,ES48023,349.1
2022,,,,ES48023,W_PER_CAPITA,ES48023,431.3
2016,,,,ES48023,W_PER_CAPITA,ES48023,412.3
2012,,,,ES48023,W_PER_CAPITA,ES48023,394.5
2021,,,,ES48023,W_PER_CAPITA,ES48023,425.4
2023,,,,ES48023,W_PER_CAPITA,ES48023,667.9
2010,,,,ES48023,W_PER_CAPITA,ES48023,350.0
2018,,,,ES48023,W_PER_CAPITA,ES48023,410.0
2013,,,,ES48023,W_PER_CAPITA,ES48023,387.8
2019,,,,ES48023,W_PER_CAPITA,ES48023,413.3
2015,,,,ES48023,W_PER_CAPITA,ES48023,402.3
2010,,,,ES48008,W_PER_CAPITA,ES48008,24.5
2022,,,,ES48008,W_PER_CAPITA,ES48008,47.4
2013,,,,ES48008,W_PER_CAPITA,ES48008,37.0
2021,,,,ES48008,W_PER_CAPITA,ES48008,47.7
2018,,,,ES48008,W_PER_CAPITA,ES48008,38.2
2017,,,,ES48008,W_PER_CAPITA,ES48008,37.3
2020,,,,ES48008,W_PER_CAPITA,ES48008,37.1
2012,,,,ES48008,W_PER_CAPITA,ES48008,24.2
2023,,,,ES48008,W_PER_CAPITA,ES48008,51.2
2011,,,,ES48008,W_PER_CAPITA,ES48008,23.7
2016,,,,ES48008,W_PER_CAPITA,ES48008,36.9
2019,,,,ES48008,W_PER_CAPITA,ES48008,39.3
2015,,,,ES48008,W_PER_CAPITA,ES48008,36.0
2014,,,,ES48008,W_PER_CAPITA,ES48008,37.2
2012,,,,Artziniega,W_PER_CAPITA,Artziniega,0.0
2022,,,,Artziniega,W_PER_CAPITA,Artziniega,11.1
2021,,,,Artziniega,W_PER_CAPITA,Artziniega,3.3
2023,,,,Artziniega,W_PER_CAPITA,Artziniega,54.0
2016,,,,Artziniega,W_PER_CAPITA,Artziniega,2.5
2014,,,,Artziniega,W_PER_CAPITA,Artziniega,2.4
2013,,,,Artziniega,W_PER_CAPITA,Artziniega,0.0
2015,,,,Artziniega,W_PER_CAPITA,Artziniega,2.4
2017,,,,Artziniega,W_PER_CAPITA,Artziniega,2.5
2020,,,,Artziniega,W_PER_CAPITA,Artziniega,3.3
2018,,,,Artziniega,W_PER_CAPITA,Artziniega,3.2
2019,,,,Artziniega,W_PER_CAPITA,Artziniega,3.2
2011,,,,Artziniega,W_PER_CAPITA,Artziniega,0.0
2010,,,,Artziniega,W_PER_CAPITA,Artziniega,0.0
2010,,,,Asparrena,W_PER_CAPITA,Asparrena,596.0
2016,,,,Asparrena,W_PER_CAPITA,Asparrena,637.8
2015,,,,Asparrena,W_PER_CAPITA,Asparrena,625.4
2013,,,,Asparrena,W_PER_CAPITA,Asparrena,610.6
2020,,,,Asparrena,W_PER_CAPITA,Asparrena,687.4
2019,,,,Asparrena,W_PER_CAPITA,Asparrena,639.4
2012,,,,Asparrena,W_PER_CAPITA,Asparrena,600.1
2022,,,,Asparrena,W_PER_CAPITA,Asparrena,705.2
2014,,,,Asparrena,W_PER_CAPITA,Asparrena,619.1
2021,,,,Asparrena,W_PER_CAPITA,Asparrena,692.5
2011,,,,Asparrena,W_PER_CAPITA,Asparrena,592.8
2023,,,,Asparrena,W_PER_CAPITA,Asparrena,728.7
2018,,,,Asparrena,W_PER_CAPITA,Asparrena,642.1
2017,,,,Asparrena,W_PER_CAPITA,Asparrena,631.5
2010,,,,Asteasu,W_PER_CAPITA,Asteasu,25.9
2014,,,,Asteasu,W_PER_CAPITA,Asteasu,25.4
2016,,,,Asteasu,W_PER_CAPITA,Asteasu,37.5
2019,,,,Asteasu,W_PER_CAPITA,Asteasu,137.2
2013,,,,Asteasu,W_PER_CAPITA,Asteasu,25.2
2020,,,,Asteasu,W_PER_CAPITA,Asteasu,144.5
2021,,,,Asteasu,W_PER_CAPITA,Asteasu,160.6
2012,,,,Asteasu,W_PER_CAPITA,Asteasu,25.2
2015,,,,Asteasu,W_PER_CAPITA,Asteasu,25.7
2022,,,,Asteasu,W_PER_CAPITA,Asteasu,161.8
2011,,,,Asteasu,W_PER_CAPITA,Asteasu,25.5
2023,,,,Asteasu,W_PER_CAPITA,Asteasu,202.9
2018,,,,Asteasu,W_PER_CAPITA,Asteasu,121.3
2017,,,,Asteasu,W_PER_CAPITA,Asteasu,37.0
2021,,,,ES20903,W_PER_CAPITA,ES20903,70.3
2015,,,,ES20903,W_PER_CAPITA,ES20903,19.7
2019,,,,ES20903,W_PER_CAPITA,ES20903,37.9
2022,,,,ES20903,W_PER_CAPITA,ES20903,76.5
2012,,,,ES20903,W_PER_CAPITA,ES20903,20.9
2020,,,,ES20903,W_PER_CAPITA,ES20903,36.2
2010,,,,ES20903,W_PER_CAPITA,ES20903,22.1
2018,,,,ES20903,W_PER_CAPITA,ES20903,31.0
2023,,,,ES20903,W_PER_CAPITA,ES20903,82.9
2011,,,,ES20903,W_PER_CAPITA,ES20903,21.2
2017,,,,ES20903,W_PER_CAPITA,ES20903,30.6
2014,,,,ES20903,W_PER_CAPITA,ES20903,20.3
2016,,,,ES20903,W_PER_CAPITA,ES20903,27.5
2013,,,,ES20903,W_PER_CAPITA,ES20903,20.1
2013,,,,Ataun,W_PER_CAPITA,Ataun,26.3
2020,,,,Ataun,W_PER_CAPITA,Ataun,28.6
2011,,,,Ataun,W_PER_CAPITA,Ataun,36.9
2022,,,,Ataun,W_PER_CAPITA,Ataun,30.8
2019,,,,Ataun,W_PER_CAPITA,Ataun,25.6
2014,,,,Ataun,W_PER_CAPITA,Ataun,26.5
2016,,,,Ataun,W_PER_CAPITA,Ataun,26.0
2010,,,,Ataun,W_PER_CAPITA,Ataun,30.9
2015,,,,Ataun,W_PER_CAPITA,Ataun,26.4
2018,,,,Ataun,W_PER_CAPITA,Ataun,25.6
2017,,,,Ataun,W_PER_CAPITA,Ataun,25.9
2012,,,,Ataun,W_PER_CAPITA,Ataun,26.6
2021,,,,Ataun,W_PER_CAPITA,Ataun,31.3
2023,,,,Ataun,W_PER_CAPITA,Ataun,49.1
2010,,,,ES48091,W_PER_CAPITA,ES48091,2.1
2018,,,,ES48091,W_PER_CAPITA,ES48091,33.1
2013,,,,ES48091,W_PER_CAPITA,ES48091,8.0
2023,,,,ES48091,W_PER_CAPITA,ES48091,113.8
2014,,,,ES48091,W_PER_CAPITA,ES48091,18.6
2016,,,,ES48091,W_PER_CAPITA,ES48091,19.5
2022,,,,ES48091,W_PER_CAPITA,ES48091,52.2
2019,,,,ES48091,W_PER_CAPITA,ES48091,46.3
2012,,,,ES48091,W_PER_CAPITA,ES48091,6.3
2015,,,,ES48091,W_PER_CAPITA,ES48091,18.2
2021,,,,ES48091,W_PER_CAPITA,ES48091,52.0
2011,,,,ES48091,W_PER_CAPITA,ES48091,3.8
2020,,,,ES48091,W_PER_CAPITA,ES48091,46.7
2017,,,,ES48091,W_PER_CAPITA,ES48091,31.0
2015,,,,ES48070,W_PER_CAPITA,ES48070,0.0
2013,,,,ES48070,W_PER_CAPITA,ES48070,0.0
2023,,,,ES48070,W_PER_CAPITA,ES48070,33.2
2020,,,,ES48070,W_PER_CAPITA,ES48070,17.7
2010,,,,ES48070,W_PER_CAPITA,ES48070,0.0
2018,,,,ES48070,W_PER_CAPITA,ES48070,10.5
2016,,,,ES48070,W_PER_CAPITA,ES48070,0.0
2014,,,,ES48070,W_PER_CAPITA,ES48070,0.0
2012,,,,ES48070,W_PER_CAPITA,ES48070,0.0
2022,,,,ES48070,W_PER_CAPITA,ES48070,17.4
2011,,,,ES48070,W_PER_CAPITA,ES48070,0.0
2019,,,,ES48070,W_PER_CAPITA,ES48070,11.4
2017,,,,ES48070,W_PER_CAPITA,ES48070,10.6
2021,,,,ES48070,W_PER_CAPITA,ES48070,17.4
2014,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,49.4
2012,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,47.8
2023,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,119.5
2013,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,49.0
2020,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,57.2
2016,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,49.8
2018,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,50.1
2022,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,90.8
2011,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,47.2
2021,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,88.0
2015,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,49.2
2019,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,52.6
2017,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,49.6
2010,,,,Ayala / Aiara,W_PER_CAPITA,Ayala / Aiara,47.0
2013,,,,Azkoitia,W_PER_CAPITA,Azkoitia,117.3
2016,,,,Azkoitia,W_PER_CAPITA,Azkoitia,116.8
2019,,,,Azkoitia,W_PER_CAPITA,Azkoitia,116.3
2014,,,,Azkoitia,W_PER_CAPITA,Azkoitia,116.9
2012,,,,Azkoitia,W_PER_CAPITA,Azkoitia,117.4
2022,,,,Azkoitia,W_PER_CAPITA,Azkoitia,133.7
2017,,,,Azkoitia,W_PER_CAPITA,Azkoitia,116.0
2023,,,,Azkoitia,W_PER_CAPITA,Azkoitia,159.9
2018,,,,Azkoitia,W_PER_CAPITA,Azkoitia,115.8
2015,,,,Azkoitia,W_PER_CAPITA,Azkoitia,116.8
2011,,,,Azkoitia,W_PER_CAPITA,Azkoitia,125.2
2021,,,,Azkoitia,W_PER_CAPITA,Azkoitia,132.8
2010,,,,Azkoitia,W_PER_CAPITA,Azkoitia,126.3
2020,,,,Azkoitia,W_PER_CAPITA,Azkoitia,117.7
2021,,,,Azpeitia,W_PER_CAPITA,Azpeitia,43.8
2020,,,,Azpeitia,W_PER_CAPITA,Azpeitia,40.3
2011,,,,Azpeitia,W_PER_CAPITA,Azpeitia,17.6
2010,,,,Azpeitia,W_PER_CAPITA,Azpeitia,11.2
2023,,,,Azpeitia,W_PER_CAPITA,Azpeitia,97.1
2013,,,,Azpeitia,W_PER_CAPITA,Azpeitia,18.7
2019,,,,Azpeitia,W_PER_CAPITA,Azpeitia,28.7
2015,,,,Azpeitia,W_PER_CAPITA,Azpeitia,19.0
2014,,,,Azpeitia,W_PER_CAPITA,Azpeitia,18.9
2012,,,,Azpeitia,W_PER_CAPITA,Azpeitia,18.8
2022,,,,Azpeitia,W_PER_CAPITA,Azpeitia,48.6
2017,,,,Azpeitia,W_PER_CAPITA,Azpeitia,21.6
2018,,,,Azpeitia,W_PER_CAPITA,Azpeitia,29.0
2016,,,,Azpeitia,W_PER_CAPITA,Azpeitia,20.4
2012,,,,ES48012,W_PER_CAPITA,ES48012,58.1
2018,,,,ES48012,W_PER_CAPITA,ES48012,60.2
2019,,,,ES48012,W_PER_CAPITA,ES48012,62.4
2023,,,,ES48012,W_PER_CAPITA,ES48012,90.4
2013,,,,ES48012,W_PER_CAPITA,ES48012,58.4
2017,,,,ES48012,W_PER_CAPITA,ES48012,61.1
2021,,,,ES48012,W_PER_CAPITA,ES48012,64.2
2015,,,,ES48012,W_PER_CAPITA,ES48012,61.2
2010,,,,ES48012,W_PER_CAPITA,ES48012,59.8
2022,,,,ES48012,W_PER_CAPITA,ES48012,67.5
2016,,,,ES48012,W_PER_CAPITA,ES48012,61.5
2011,,,,ES48012,W_PER_CAPITA,ES48012,58.4
2020,,,,ES48012,W_PER_CAPITA,ES48012,59.8
2014,,,,ES48012,W_PER_CAPITA,ES48012,59.0
2011,,,,ES20904,W_PER_CAPITA,ES20904,0.0
2023,,,,ES20904,W_PER_CAPITA,ES20904,412.0
2013,,,,ES20904,W_PER_CAPITA,ES20904,0.0
2017,,,,ES20904,W_PER_CAPITA,ES20904,60.0
2022,,,,ES20904,W_PER_CAPITA,ES20904,315.6
2012,,,,ES20904,W_PER_CAPITA,ES20904,0.0
2021,,,,ES20904,W_PER_CAPITA,ES20904,313.5
2015,,,,ES20904,W_PER_CAPITA,ES20904,31.4
2016,,,,ES20904,W_PER_CAPITA,ES20904,59.2
2010,,,,ES20904,W_PER_CAPITA,ES20904,0.0
2014,,,,ES20904,W_PER_CAPITA,ES20904,30.8
2018,,,,ES20904,W_PER_CAPITA,ES20904,59.6
2019,,,,ES20904,W_PER_CAPITA,ES20904,54.5
2020,,,,ES20904,W_PER_CAPITA,ES20904,58.1
2018,,,,ES48090,W_PER_CAPITA,ES48090,66.4
2011,,,,ES48090,W_PER_CAPITA,ES48090,50.0
2010,,,,ES48090,W_PER_CAPITA,ES48090,42.6
2015,,,,ES48090,W_PER_CAPITA,ES48090,51.3
2012,,,,ES48090,W_PER_CAPITA,ES48090,49.4
2021,,,,ES48090,W_PER_CAPITA,ES48090,67.8
2019,,,,ES48090,W_PER_CAPITA,ES48090,67.1
2022,,,,ES48090,W_PER_CAPITA,ES48090,58.1
2023,,,,ES48090,W_PER_CAPITA,ES48090,58.2
2013,,,,ES48090,W_PER_CAPITA,ES48090,49.5
2016,,,,ES48090,W_PER_CAPITA,ES48090,66.2
2014,,,,ES48090,W_PER_CAPITA,ES48090,50.4
2020,,,,ES48090,W_PER_CAPITA,ES48090,67.2
2017,,,,ES48090,W_PER_CAPITA,ES48090,66.5
2013,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2011,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.0
2023,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,98.1
2019,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2021,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2012,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2014,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.0
2018,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2017,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2020,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2016,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2010,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.0
2022,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,17.7
2015,,,,Baños de Ebro / Mañueta,W_PER_CAPITA,Baños de Ebro / Mañueta,0.3
2014,,,,ES48013,W_PER_CAPITA,ES48013,2.8
2011,,,,ES48013,W_PER_CAPITA,ES48013,2.8
2022,,,,ES48013,W_PER_CAPITA,ES48013,3.9
2017,,,,ES48013,W_PER_CAPITA,ES48013,2.9
2019,,,,ES48013,W_PER_CAPITA,ES48013,3.2
2021,,,,ES48013,W_PER_CAPITA,ES48013,3.6
2015,,,,ES48013,W_PER_CAPITA,ES48013,2.9
2020,,,,ES48013,W_PER_CAPITA,ES48013,3.2
2013,,,,ES48013,W_PER_CAPITA,ES48013,2.8
2023,,,,ES48013,W_PER_CAPITA,ES48013,23.8
2016,,,,ES48013,W_PER_CAPITA,ES48013,2.9
2010,,,,ES48013,W_PER_CAPITA,ES48013,2.8
2018,,,,ES48013,W_PER_CAPITA,ES48013,3.2
2012,,,,ES48013,W_PER_CAPITA,ES48013,2.8
2014,,,,ES48014,W_PER_CAPITA,ES48014,66.9
2012,,,,ES48014,W_PER_CAPITA,ES48014,66.6
2022,,,,ES48014,W_PER_CAPITA,ES48014,205.1
2010,,,,ES48014,W_PER_CAPITA,ES48014,65.7
2018,,,,ES48014,W_PER_CAPITA,ES48014,73.6
2019,,,,ES48014,W_PER_CAPITA,ES48014,153.5
2021,,,,ES48014,W_PER_CAPITA,ES48014,191.0
2015,,,,ES48014,W_PER_CAPITA,ES48014,67.2
2023,,,,ES48014,W_PER_CAPITA,ES48014,237.4
2020,,,,ES48014,W_PER_CAPITA,ES48014,157.0
2016,,,,ES48014,W_PER_CAPITA,ES48014,68.1
2011,,,,ES48014,W_PER_CAPITA,ES48014,65.7
2017,,,,ES48014,W_PER_CAPITA,ES48014,73.3
2013,,,,ES48014,W_PER_CAPITA,ES48014,66.2
2014,,,,Barrundia,W_PER_CAPITA,Barrundia,23430.5
2012,,,,Barrundia,W_PER_CAPITA,Barrundia,23045.5
2010,,,,Barrundia,W_PER_CAPITA,Barrundia,23561.2
2018,,,,Barrundia,W_PER_CAPITA,Barrundia,23294.4
2022,,,,Barrundia,W_PER_CAPITA,Barrundia,23882.9
2019,,,,Barrundia,W_PER_CAPITA,Barrundia,23393.4
2023,,,,Barrundia,W_PER_CAPITA,Barrundia,24324.7
2021,,,,Barrundia,W_PER_CAPITA,Barrundia,23398.0
2020,,,,Barrundia,W_PER_CAPITA,Barrundia,23723.8
2015,,,,Barrundia,W_PER_CAPITA,Barrundia,23505.4
2017,,,,Barrundia,W_PER_CAPITA,Barrundia,23220.7
2013,,,,Barrundia,W_PER_CAPITA,Barrundia,23166.9
2016,,,,Barrundia,W_PER_CAPITA,Barrundia,23037.9
2011,,,,Barrundia,W_PER_CAPITA,Barrundia,23411.9
2011,,,,ES48015,W_PER_CAPITA,ES48015,5.5
2023,,,,ES48015,W_PER_CAPITA,ES48015,27.3
2022,,,,ES48015,W_PER_CAPITA,ES48015,20.7
2018,,,,ES48015,W_PER_CAPITA,ES48015,6.9
2010,,,,ES48015,W_PER_CAPITA,ES48015,5.5
2019,,,,ES48015,W_PER_CAPITA,ES48015,9.2
2017,,,,ES48015,W_PER_CAPITA,ES48015,6.9
2020,,,,ES48015,W_PER_CAPITA,ES48015,9.7
2013,,,,ES48015,W_PER_CAPITA,ES48015,6.7
2016,,,,ES48015,W_PER_CAPITA,ES48015,6.8
2012,,,,ES48015,W_PER_CAPITA,ES48015,5.5
2014,,,,ES48015,W_PER_CAPITA,ES48015,6.7
2015,,,,ES48015,W_PER_CAPITA,ES48015,6.8
2021,,,,ES48015,W_PER_CAPITA,ES48015,12.9
2011,,,,Beasain,W_PER_CAPITA,Beasain,153.0
2018,,,,Beasain,W_PER_CAPITA,Beasain,153.2
2012,,,,Beasain,W_PER_CAPITA,Beasain,153.5
2023,,,,Beasain,W_PER_CAPITA,Beasain,266.5
2022,,,,Beasain,W_PER_CAPITA,Beasain,165.8
2020,,,,Beasain,W_PER_CAPITA,Beasain,155.3
2015,,,,Beasain,W_PER_CAPITA,Beasain,154.2
2013,,,,Beasain,W_PER_CAPITA,Beasain,154.2
2016,,,,Beasain,W_PER_CAPITA,Beasain,153.3
2014,,,,Beasain,W_PER_CAPITA,Beasain,153.6
2019,,,,Beasain,W_PER_CAPITA,Beasain,152.6
2017,,,,Beasain,W_PER_CAPITA,Beasain,153.1
2021,,,,Beasain,W_PER_CAPITA,Beasain,161.1
2010,,,,Beasain,W_PER_CAPITA,Beasain,154.0
2020,,,,ES48092,W_PER_CAPITA,ES48092,892.7
2019,,,,ES48092,W_PER_CAPITA,ES48092,897.9
2018,,,,ES48092,W_PER_CAPITA,ES48092,893.6
2012,,,,ES48092,W_PER_CAPITA,ES48092,918.7
2011,,,,ES48092,W_PER_CAPITA,ES48092,841.7
2014,,,,ES48092,W_PER_CAPITA,ES48092,910.2
