Year,Series,Adina,Sexua,Kontratu mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Arraia-Maeztu,PT,Arraia-Maeztu,58.1
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Arraia-Maeztu,PT,Arraia-Maeztu,55.3
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Arraia-Maeztu,PT,Arraia-Maeztu,55.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Arraia-Maeztu,PT,Arraia-Maeztu,54.5
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Arraia-Maeztu,PT,Arraia-Maeztu,53.7
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Arraia-Maeztu,PT,Arraia-Maeztu,58.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,54.8
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,52.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,56.3
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,53.2
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,56.2
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,58.4
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,55.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,54.6
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,58.0
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,49.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,49.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,47.6
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,48.6
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,46.4
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,48.1
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,48.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,48.4
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,46.4
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,49.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,51.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,54.2
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,55.9
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,54.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,53.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,54.0
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,51.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzu,PT,Arratzu,52.5
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,60.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,55.4
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,56.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,55.2
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,57.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,57.6
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,56.3
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,59.6
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,57.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,56.5
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,54.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,57.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,54.1
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,55.1
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,53.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,54.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,56.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Arrieta,PT,Arrieta,53.2
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,53.2
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,53.1
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,54.1
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,54.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,56.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,54.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,51.4
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,54.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Arrigorriaga,PT,Arrigorriaga,51.3
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,52.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,49.4
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,49.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,51.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,51.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,51.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,52.5
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,55.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Artea,PT,Artea,51.2
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,48.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,45.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,44.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,46.4
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,48.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,45.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,46.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,44.9
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Artzentales,PT,Artzentales,47.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,53.1
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,54.4
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,54.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,54.1
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,54.8
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,53.6
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,53.4
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,53.0
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Artziniega,PT,Artziniega,52.2
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,49.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,52.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,51.0
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,50.9
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,53.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,51.9
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,50.8
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,49.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Asparrena,PT,Asparrena,53.6
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,59.1
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,59.3
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,57.4
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,59.2
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,58.6
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,60.1
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,58.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,58.8
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Asteasu,PT,Asteasu,57.2
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,67.6
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,68.3
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,64.5
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,68.3
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,65.8
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,69.2
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,63.8
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,61.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Astigarraga,PT,Astigarraga,67.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,52.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,53.1
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,54.3
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,53.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,54.9
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,53.6
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,53.0
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,51.8
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Ataun,PT,Ataun,52.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,51.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,52.9
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,53.5
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,52.9
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,51.3
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,52.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,50.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,52.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Atxondo,PT,Atxondo,48.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,48.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,47.9
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,47.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,47.4
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,47.5
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,47.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,48.8
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,47.4
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Aulesti,PT,Aulesti,49.2
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,57.4
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,58.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,56.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,56.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,58.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,57.5
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,58.2
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,56.5
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Ayala / Aiara,PT,Ayala / Aiara,57.8
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,51.3
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,53.3
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,50.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,54.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,53.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,54.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,50.0
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,54.2
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Azkoitia,PT,Azkoitia,55.2
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,52.2
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,54.8
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,52.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,52.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,53.5
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,49.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,49.2
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,54.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Azpeitia,PT,Azpeitia,53.5
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,56.0
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,55.3
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,56.4
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,58.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,56.4
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,55.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,58.0
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,56.5
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Bakio,PT,Bakio,56.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,72.6
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,65.1
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,62.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,63.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,66.0
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,62.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,60.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,60.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Baliarrain,PT,Baliarrain,60.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,44.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,43.9
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,46.4
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,45.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,44.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,47.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,45.9
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,46.6
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Balmaseda,PT,Balmaseda,46.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,47.8
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,52.5
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,47.8
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,47.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,50.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,48.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,46.4
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,49.0
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,48.7
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,49.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,49.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,50.4
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,48.4
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,48.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,48.4
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,46.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,46.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Barakaldo,PT,Barakaldo,51.5
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,51.9
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,48.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,49.1
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,52.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,51.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,49.2
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,49.6
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,49.6
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Barrika,PT,Barrika,47.6
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,57.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,59.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,58.2
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,63.3
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,60.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,61.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,61.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,57.6
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Barrundia,PT,Barrundia,61.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,46.6
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,47.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,43.8
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,43.7
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,46.5
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,45.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,46.2
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,45.7
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Basauri,PT,Basauri,45.5
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,52.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,51.4
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,52.9
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,53.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,52.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,52.9
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,53.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,51.0
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Beasain,PT,Beasain,52.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,50.5
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,54.3
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,55.3
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,49.2
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,51.1
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,52.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,52.7
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,52.9
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Bedia,PT,Bedia,51.9
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,51.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,58.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,58.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,52.7
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,53.7
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,57.1
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,55.8
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,59.3
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Beizama,PT,Beizama,48.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,47.2
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,47.7
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,48.4
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,50.2
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,50.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,50.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,51.1
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,45.9
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Belauntza,PT,Belauntza,53.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Berango,PT,Berango,54.9
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Berango,PT,Berango,52.9
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Berango,PT,Berango,53.6
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Berango,PT,Berango,54.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Berango,PT,Berango,53.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Berango,PT,Berango,54.1
