Year,Series,Province,County,Municipality,Units,GeoCode,Value
2021,Proportion of the farming area under organic farming,,,Arakaldo,%,Arakaldo,0.4
2020,Proportion of the farming area under organic farming,,,Arakaldo,%,Arakaldo,0.4
2017,Proportion of the farming area under organic farming,,,Arakaldo,%,Arakaldo,0.0
2022,Proportion of the farming area under organic farming,,,Arakaldo,%,Arakaldo,0.4
2018,Proportion of the farming area under organic farming,,,Arakaldo,%,Arakaldo,0.0
2013,Proportion of the farming area under organic farming,,,Arakaldo,%,Arakaldo,0.0
2014,Proportion of the farming area under organic farming,,,Arakaldo,%,Arakaldo,0.0
2016,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2022,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2017,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2019,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2015,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2013,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2014,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2023,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2010,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2012,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2011,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2018,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2021,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2020,Proportion of the farming area under organic farming,,,Arama,%,Arama,0.0
2014,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,1.1
2016,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,2.5
2012,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,0.8
2018,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,2.2
2011,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,0.7
2020,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,2.5
2010,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,0.7
2013,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,0.8
2015,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,2.4
2022,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,4.2
2021,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,2.4
2019,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,2.4
2017,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,2.3
2023,Proportion of the farming area under organic farming,,,Aramaio,%,Aramaio,3.6
2018,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.1
2013,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.0
2014,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.0
2019,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.2
2011,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.0
2017,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.2
2010,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.0
2023,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.2
2015,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.0
2021,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.2
2012,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.0
2016,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.2
2022,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.2
2020,Proportion of the farming area under organic farming,,,Arantzazu,%,Arantzazu,0.2
2014,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2016,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2015,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2019,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2020,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.6
2021,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,21.5
2017,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2018,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2013,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2012,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.4
2023,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,21.6
2010,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.0
2022,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,21.7
2011,Proportion of the farming area under organic farming,,,Areatza,%,Areatza,0.0
2010,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,2.5
2013,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,8.7
2017,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,7.5
2019,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,4.9
2016,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,9.3
2011,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,2.5
2021,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,7.4
2014,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,9.1
2012,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,2.5
2023,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,13.4
2018,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,7.4
2020,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,4.9
2022,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,7.9
2015,Proportion of the farming area under organic farming,,,Aretxabaleta,%,Aretxabaleta,9.5
2022,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.6
2015,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2011,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2012,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2023,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.6
2010,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2017,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2014,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2018,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2021,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.6
2020,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.6
2016,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2019,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2013,Proportion of the farming area under organic farming,,,Armiñón,%,Armiñón,0.0
2023,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,18.8
2010,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,5.4
2012,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,6.8
2011,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,6.4
2021,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,15.5
2016,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,4.8
2022,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,16.8
2019,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,5.7
2020,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,12.3
2018,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,5.0
2013,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,6.9
2015,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,5.7
2017,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,4.9
2014,Proportion of the farming area under organic farming,,,Arraia-Maeztu,%,Arraia-Maeztu,8.1
2023,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2018,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2022,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2020,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2015,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2017,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2021,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2011,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2012,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2019,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2013,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2010,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.0
2014,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2016,Proportion of the farming area under organic farming,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,0.2
2016,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.4
2010,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.0
2019,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.5
2017,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.2
2011,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,0.9
2023,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,2.2
2014,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.3
2013,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.1
2020,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.8
2012,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,0.9
2021,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,2.4
2015,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.2
2018,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,1.2
2022,Proportion of the farming area under organic farming,,,Arrasate/Mondragón,%,Arrasate/Mondragón,2.0
2020,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2014,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2017,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2011,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2015,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2010,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2012,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2018,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2019,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2021,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2022,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,1.0
2023,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,1.0
2016,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2013,Proportion of the farming area under organic farming,,,Arratzu,%,Arratzu,0.9
2020,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2021,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2015,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2013,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2014,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2018,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2022,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2012,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.2
2011,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.2
2010,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.2
2023,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2017,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2019,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2016,Proportion of the farming area under organic farming,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,0.1
2018,Proportion of the farming area under organic farming,,,Arrieta,%,Arrieta,1.9
2010,Proportion of the farming area under organic farming,,,Arrieta,%,Arrieta,0.0
2014,Proportion of the farming area under organic farming,,,Arrieta,%,Arrieta,0.2
2022,Proportion of the farming area under organic farming,,,Arrieta,%,Arrieta,5.5
2017,Proportion of the farming area under organic farming,,,Arrieta,%,Arrieta,1.4
2016,Proportion of the farming area under organic farming,,,Arrieta,%,Arrieta,1.4
