Year,Series,Province,County,Municipality,Units,GeoCode,Value
2014,EU_XPD_LOCALGBPC,,,Arama,%,Arama,113.09
2021,EU_XPD_LOCALGBPC,,,Arama,%,Arama,78.79
2018,EU_XPD_LOCALGBPC,,,Arama,%,Arama,102.26
2013,EU_XPD_LOCALGBPC,,,Arama,%,Arama,170.91
2019,EU_XPD_LOCALGBPC,,,Arama,%,Arama,80.69
2017,EU_XPD_LOCALGBPC,,,Arama,%,Arama,104.91
2016,EU_XPD_LOCALGBPC,,,Arama,%,Arama,100.98
2015,EU_XPD_LOCALGBPC,,,Arama,%,Arama,104.49
2010,EU_XPD_LOCALGBPC,,,Arama,%,Arama,88.56
2020,EU_XPD_LOCALGBPC,,,Arama,%,Arama,56.58
2021,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,99.1
2014,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,113.57
2010,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,141.07
2018,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,92.89
2015,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,102.12
2017,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,105.29
2012,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,135.17
2022,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,74.3
2011,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,112.1
2019,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,76.92
2020,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,92.0
2013,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,89.59
2016,EU_XPD_LOCALGBPC,,,Aramaio,%,Aramaio,85.43
2021,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,107.22
2011,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,130.93
2022,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,117.77
2017,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,113.28
2020,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,94.49
2015,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,96.25
2010,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,179.04
2016,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,88.39
2018,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,98.93
2013,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,100.84
2019,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,99.96
2012,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,103.51
2014,EU_XPD_LOCALGBPC,,,Arantzazu,%,Arantzazu,107.68
2018,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,94.87
2020,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,88.42
2019,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,102.11
2010,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,99.42
2014,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,99.35
2015,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,116.1
2022,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,116.89
2021,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,101.66
2017,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,93.05
2013,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,92.46
2016,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,93.75
2012,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,91.48
2011,EU_XPD_LOCALGBPC,,,Areatza,%,Areatza,89.53
2018,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,91.59
2020,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,91.77
2017,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,100.31
2011,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,107.63
2010,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,112.13
2021,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,73.48
2013,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,92.74
2015,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,102.06
2014,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,96.21
2022,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,81.83
2019,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,97.97
2012,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,127.47
2016,EU_XPD_LOCALGBPC,,,Aretxabaleta,%,Aretxabaleta,100.14
2014,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,86.68
2012,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,301.16
2022,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,94.53
2016,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,81.46
2015,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,77.15
2013,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,47.51
2018,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,92.9
2010,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,57.34
2011,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,67.55
2021,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,112.02
2019,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,84.44
2017,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,110.13
2020,EU_XPD_LOCALGBPC,,,Armiñón,%,Armiñón,69.75
2020,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,147.47
2022,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,146.16
2010,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,253.28
2012,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,157.81
2021,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,122.27
2018,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,116.73
2019,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,124.44
2015,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,103.44
2017,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,111.69
2011,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,107.65
2013,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,113.73
2014,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,101.67
2016,EU_XPD_LOCALGBPC,,,Arraia-Maeztu,%,Arraia-Maeztu,143.23
2018,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,102.5
2015,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,94.8
2017,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,99.57
2011,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,118.58
2010,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,121.38
2013,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,97.44
2012,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,97.51
2016,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.66
2019,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,80.95
2021,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,119.21
2020,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,56.15
2022,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,117.0
2014,EU_XPD_LOCALGBPC,,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,86.36
2016,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,90.65
2017,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,93.27
2012,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,91.37
2022,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,102.68
2019,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,98.5
2018,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,98.64
2020,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,96.43
2011,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,102.77
2013,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,98.2
2010,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,98.19
2015,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.42
2014,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,90.51
2021,EU_XPD_LOCALGBPC,,,Arrasate/Mondragón,%,Arrasate/Mondragón,103.15
2021,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,109.82
2018,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,74.17
2015,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,127.85
2019,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,110.75
2022,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,101.96
2020,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,78.7
2014,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,188.5
2017,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,90.72
2011,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,155.91
2010,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,70.49
2012,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,88.99
2013,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,92.07
2016,EU_XPD_LOCALGBPC,,,Arratzu,%,Arratzu,99.46
2021,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,82.32
2018,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,85.53
2016,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,82.04
2019,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,87.56
2010,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,160.08
2011,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,96.54
2017,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,89.06
2013,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,86.88
2014,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,76.89
2020,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,84.86
2012,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,78.47
2022,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,84.21
2015,EU_XPD_LOCALGBPC,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,93.18
2011,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,110.71
2022,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,125.31
2013,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,94.61
2018,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,91.48
2019,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,111.69
2014,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,82.67
2021,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,82.14
2015,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,106.29
2012,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,98.2
2020,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,85.81
2010,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,95.68
2017,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,87.26
2016,EU_XPD_LOCALGBPC,,,Arrieta,%,Arrieta,88.41
2014,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,105.83
2022,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,100.21
2021,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,94.89
2012,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,90.08
2019,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,111.1
2016,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,96.86
2020,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,96.67
2013,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,100.32
2010,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,103.27
2018,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,88.79
2015,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,100.67
2017,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,97.25
2011,EU_XPD_LOCALGBPC,,,Arrigorriaga,%,Arrigorriaga,106.88
2014,EU_XPD_LOCALGBPC,,,Artea,%,Artea,82.64
2018,EU_XPD_LOCALGBPC,,,Artea,%,Artea,110.29
2012,EU_XPD_LOCALGBPC,,,Artea,%,Artea,80.7
2013,EU_XPD_LOCALGBPC,,,Artea,%,Artea,80.54
2011,EU_XPD_LOCALGBPC,,,Artea,%,Artea,155.45
2020,EU_XPD_LOCALGBPC,,,Artea,%,Artea,93.74
2021,EU_XPD_LOCALGBPC,,,Artea,%,Artea,100.24
2010,EU_XPD_LOCALGBPC,,,Artea,%,Artea,164.73
2016,EU_XPD_LOCALGBPC,,,Artea,%,Artea,98.7
2017,EU_XPD_LOCALGBPC,,,Artea,%,Artea,117.6
2015,EU_XPD_LOCALGBPC,,,Artea,%,Artea,101.77
2019,EU_XPD_LOCALGBPC,,,Artea,%,Artea,101.4
2022,EU_XPD_LOCALGBPC,,,Artea,%,Artea,102.96
2015,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,93.16
2011,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,91.78
2010,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,86.72
2022,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,103.99
2018,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,92.11
2016,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,96.01
2013,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,99.04
2014,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,96.33
2021,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,98.38
2019,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,94.67
2020,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,96.41
2012,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,91.99
2017,EU_XPD_LOCALGBPC,,,Artzentales,%,Artzentales,90.01
2016,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,138.96
2012,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,97.91
2019,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,88.29
2018,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,106.76
2011,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,109.19
2013,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,103.43
2017,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,120.98
2010,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,102.46
2022,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,100.71
2014,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,111.4
2020,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,90.87
2021,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,119.27
2015,EU_XPD_LOCALGBPC,,,Artziniega,%,Artziniega,104.38
2013,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,102.42
2020,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,67.84
2010,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,99.81
2012,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,94.8
2015,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,104.49
2018,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,111.35
2022,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,82.6
2021,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,91.11
2016,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,86.56
2014,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,93.93
2011,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,93.14
2019,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,83.49
2017,EU_XPD_LOCALGBPC,,,Asparrena,%,Asparrena,122.34
2022,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,125.75
2017,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,91.87
2019,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,127.62
2010,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,147.8
2013,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,102.33
2016,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,88.75
2018,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,97.22
2015,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,119.01
2020,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,81.36
2014,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,99.25
2021,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,108.82
2012,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,91.72
2011,EU_XPD_LOCALGBPC,,,Asteasu,%,Asteasu,85.48
2018,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,89.73
2010,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,94.05
2013,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,114.97
2021,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,127.66
2017,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,97.85
2019,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,126.73
2015,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,106.83
2016,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,91.19
2011,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,103.5
2012,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,103.4
2020,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,111.3
2014,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,93.47
2022,EU_XPD_LOCALGBPC,,,Astigarraga,%,Astigarraga,104.96
2018,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,91.57
2014,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,106.62
2020,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,91.86
2012,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,97.27
2011,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,117.18
2017,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,114.83
2015,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,89.79
2021,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,95.51
2019,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,95.15
2013,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,131.51
2022,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,106.91
2016,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,87.4
2010,EU_XPD_LOCALGBPC,,,Ataun,%,Ataun,108.67
2016,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,107.52
2018,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,85.57
2020,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,98.13
2010,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,91.36
2011,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,105.57
2017,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,96.03
2019,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,118.57
2015,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,90.3
2012,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,98.14
2021,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,65.14
2022,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,126.06
2014,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,95.77
2013,EU_XPD_LOCALGBPC,,,Atxondo,%,Atxondo,104.05
2018,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,90.03
2010,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,92.87
2019,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,86.29
2020,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,86.52
2022,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,86.9
2013,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,107.38
2015,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,119.34
2017,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,97.01
2014,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,120.49
2021,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,76.78
2011,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,76.87
2012,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,93.05
2016,EU_XPD_LOCALGBPC,,,Aulesti,%,Aulesti,91.92
2016,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,109.35
2011,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,103.55
2015,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,113.82
2020,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,112.3
2022,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,102.87
2013,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,101.46
2017,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,114.23
2014,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,125.19
2010,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,117.88
2018,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,105.08
2012,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,99.88
2019,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,98.64
2021,EU_XPD_LOCALGBPC,,,Ayala/Aiara,%,Ayala/Aiara,100.53
2018,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,111.48
2015,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,104.62
2010,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,100.9
2019,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,100.51
2022,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,107.26
2020,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,88.15
2016,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,95.06
2013,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,99.39
2021,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,99.06
2012,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,103.89
2014,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,102.27
2017,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,90.42
2011,EU_XPD_LOCALGBPC,,,Azkoitia,%,Azkoitia,115.9
2020,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,87.08
2016,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,91.23
2018,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,109.07
2010,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,112.91
2012,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,98.96
2014,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,100.4
2021,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,105.74
2011,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,109.23
2019,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,96.52
2015,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,109.18
2013,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,102.21
2017,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,128.01
2022,EU_XPD_LOCALGBPC,,,Azpeitia,%,Azpeitia,108.74
2020,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,83.64
2019,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,108.63
2012,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,58.41
2014,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,86.09
2017,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,139.78
2016,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,119.27
2011,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,88.75
2015,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,113.92
2010,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,109.79
2013,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,95.19
2021,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,140.47
2022,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,106.13
2018,EU_XPD_LOCALGBPC,,,Bakio,%,Bakio,101.25
