Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2010,,,Muxika,Porcentaje,Muxika,4.6
2017,,,Muxika,Porcentaje,Muxika,8.1
2015,,,Muxika,Porcentaje,Muxika,8.1
2021,,,Muxika,Porcentaje,Muxika,9.5
2019,,,Muxika,Porcentaje,Muxika,8.7
2014,,,Muxika,Porcentaje,Muxika,7.1
2016,,,Muxika,Porcentaje,Muxika,8.4
2018,,,Muxika,Porcentaje,Muxika,7.4
2020,,,Muxika,Porcentaje,Muxika,8.5
2019,,,Nabarniz,Porcentaje,Nabarniz,13.7
2017,,,Nabarniz,Porcentaje,Nabarniz,12.9
2014,,,Nabarniz,Porcentaje,Nabarniz,10.8
2016,,,Nabarniz,Porcentaje,Nabarniz,13.3
2020,,,Nabarniz,Porcentaje,Nabarniz,14.4
2010,,,Nabarniz,Porcentaje,Nabarniz,6.3
2015,,,Nabarniz,Porcentaje,Nabarniz,11.8
2012,,,Nabarniz,Porcentaje,Nabarniz,8.0
2021,,,Nabarniz,Porcentaje,Nabarniz,18.9
2018,,,Nabarniz,Porcentaje,Nabarniz,12.5
2017,,,Navaridas,Porcentaje,Navaridas,38.1
2019,,,Navaridas,Porcentaje,Navaridas,39.5
2018,,,Navaridas,Porcentaje,Navaridas,43.2
2014,,,Navaridas,Porcentaje,Navaridas,27.9
2015,,,Navaridas,Porcentaje,Navaridas,36.1
2016,,,Navaridas,Porcentaje,Navaridas,40.4
2021,,,Navaridas,Porcentaje,Navaridas,40.7
2020,,,Navaridas,Porcentaje,Navaridas,37.6
2010,,,Navaridas,Porcentaje,Navaridas,17.1
2012,,,Navaridas,Porcentaje,Navaridas,18.6
2017,,,Oiartzun,Porcentaje,Oiartzun,0.4
2021,,,Oiartzun,Porcentaje,Oiartzun,0.3
2010,,,Oiartzun,Porcentaje,Oiartzun,0.5
2014,,,Oiartzun,Porcentaje,Oiartzun,0.5
2015,,,Oiartzun,Porcentaje,Oiartzun,0.5
2016,,,Oiartzun,Porcentaje,Oiartzun,0.4
2018,,,Oiartzun,Porcentaje,Oiartzun,0.3
2019,,,Oiartzun,Porcentaje,Oiartzun,0.3
2020,,,Oiartzun,Porcentaje,Oiartzun,0.3
2012,,,Oiartzun,Porcentaje,Oiartzun,0.5
2017,,,Okondo,Porcentaje,Okondo,5.7
2014,,,Okondo,Porcentaje,Okondo,5.7
2012,,,Okondo,Porcentaje,Okondo,4.2
2010,,,Okondo,Porcentaje,Okondo,5.5
2015,,,Okondo,Porcentaje,Okondo,4.8
2019,,,Okondo,Porcentaje,Okondo,4.1
2021,,,Okondo,Porcentaje,Okondo,8.2
2016,,,Okondo,Porcentaje,Okondo,5.5
2018,,,Okondo,Porcentaje,Okondo,5.2
2020,,,Okondo,Porcentaje,Okondo,4.4
2012,,,Olaberria,Porcentaje,Olaberria,0.2
2017,,,Olaberria,Porcentaje,Olaberria,0.3
2021,,,Olaberria,Porcentaje,Olaberria,0.2
2010,,,Olaberria,Porcentaje,Olaberria,0.3
2014,,,Olaberria,Porcentaje,Olaberria,0.2
2015,,,Olaberria,Porcentaje,Olaberria,0.2
2016,,,Olaberria,Porcentaje,Olaberria,0.2
2018,,,Olaberria,Porcentaje,Olaberria,0.2
2019,,,Olaberria,Porcentaje,Olaberria,0.2
2020,,,Olaberria,Porcentaje,Olaberria,0.2
2019,,,Ondarroa,Porcentaje,Ondarroa,17.1
2010,,,Ondarroa,Porcentaje,Ondarroa,17.3
2020,,,Ondarroa,Porcentaje,Ondarroa,12.4
2017,,,Ondarroa,Porcentaje,Ondarroa,17.2
2015,,,Ondarroa,Porcentaje,Ondarroa,17.5
2012,,,Ondarroa,Porcentaje,Ondarroa,12.3
2021,,,Ondarroa,Porcentaje,Ondarroa,10.1
2014,,,Ondarroa,Porcentaje,Ondarroa,13.7
2016,,,Ondarroa,Porcentaje,Ondarroa,17.7
2018,,,Ondarroa,Porcentaje,Ondarroa,14.8
2019,,,Oñati,Porcentaje,Oñati,0.7
2015,,,Oñati,Porcentaje,Oñati,0.7
2010,,,Oñati,Porcentaje,Oñati,0.6
2012,,,Oñati,Porcentaje,Oñati,0.7
2014,,,Oñati,Porcentaje,Oñati,0.7
2016,,,Oñati,Porcentaje,Oñati,0.7
2017,,,Oñati,Porcentaje,Oñati,0.8
2018,,,Oñati,Porcentaje,Oñati,0.6
2020,,,Oñati,Porcentaje,Oñati,0.7
2021,,,Oñati,Porcentaje,Oñati,0.7
2017,,,Ordizia,Porcentaje,Ordizia,0.2
2021,,,Ordizia,Porcentaje,Ordizia,0.2
2020,,,Ordizia,Porcentaje,Ordizia,0.2
2012,,,Ordizia,Porcentaje,Ordizia,0.1
2016,,,Ordizia,Porcentaje,Ordizia,0.1
2015,,,Ordizia,Porcentaje,Ordizia,0.1
2014,,,Ordizia,Porcentaje,Ordizia,0.1
2018,,,Ordizia,Porcentaje,Ordizia,0.1
2019,,,Ordizia,Porcentaje,Ordizia,0.2
2010,,,Ordizia,Porcentaje,Ordizia,0.1
2012,,,Orendain,Porcentaje,Orendain,25.4
2021,,,Orendain,Porcentaje,Orendain,15.1
2017,,,Orendain,Porcentaje,Orendain,18.0
2016,,,Orendain,Porcentaje,Orendain,18.6
2010,,,Orendain,Porcentaje,Orendain,28.7
2020,,,Orendain,Porcentaje,Orendain,16.1
2015,,,Orendain,Porcentaje,Orendain,16.8
2014,,,Orendain,Porcentaje,Orendain,19.7
2019,,,Orendain,Porcentaje,Orendain,15.1
2018,,,Orendain,Porcentaje,Orendain,14.2
2019,,,Orexa,Porcentaje,Orexa,10.5
2015,,,Orexa,Porcentaje,Orexa,11.2
2012,,,Orexa,Porcentaje,Orexa,9.6
2010,,,Orexa,Porcentaje,Orexa,8.9
2014,,,Orexa,Porcentaje,Orexa,8.1
2016,,,Orexa,Porcentaje,Orexa,14.0
2017,,,Orexa,Porcentaje,Orexa,16.5
2018,,,Orexa,Porcentaje,Orexa,14.2
2020,,,Orexa,Porcentaje,Orexa,10.8
2021,,,Orexa,Porcentaje,Orexa,12.4
2015,,,Orio,Porcentaje,Orio,5.1
2016,,,Orio,Porcentaje,Orio,5.7
2010,,,Orio,Porcentaje,Orio,4.9
2021,,,Orio,Porcentaje,Orio,4.8
2017,,,Orio,Porcentaje,Orio,7.7
2012,,,Orio,Porcentaje,Orio,7.1
2020,,,Orio,Porcentaje,Orio,3.6
2014,,,Orio,Porcentaje,Orio,4.7
2019,,,Orio,Porcentaje,Orio,6.3
2018,,,Orio,Porcentaje,Orio,7.7
2016,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.3
2014,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.4
2015,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.3
2019,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.3
2010,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.3
2017,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.3
2018,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.2
2020,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.4
2021,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.7
2012,,,Ormaiztegi,Porcentaje,Ormaiztegi,0.4
2012,,,Orozko,Porcentaje,Orozko,2.6
2016,,,Orozko,Porcentaje,Orozko,2.5
2021,,,Orozko,Porcentaje,Orozko,3.4
2015,,,Orozko,Porcentaje,Orozko,2.6
2010,,,Orozko,Porcentaje,Orozko,1.5
2017,,,Orozko,Porcentaje,Orozko,2.2
2019,,,Orozko,Porcentaje,Orozko,1.8
2014,,,Orozko,Porcentaje,Orozko,2.5
2018,,,Orozko,Porcentaje,Orozko,1.6
2020,,,Orozko,Porcentaje,Orozko,2.3
2010,,,Ortuella,Porcentaje,Ortuella,0.1
2015,,,Ortuella,Porcentaje,Ortuella,0.1
2020,,,Ortuella,Porcentaje,Ortuella,0.1
2012,,,Ortuella,Porcentaje,Ortuella,0.1
2021,,,Ortuella,Porcentaje,Ortuella,0.1
2019,,,Ortuella,Porcentaje,Ortuella,0.1
2017,,,Ortuella,Porcentaje,Ortuella,0.1
2014,,,Ortuella,Porcentaje,Ortuella,0.1
2016,,,Ortuella,Porcentaje,Ortuella,0.1
2018,,,Ortuella,Porcentaje,Ortuella,0.1
2019,,,Otxandio,Porcentaje,Otxandio,0.7
2021,,,Otxandio,Porcentaje,Otxandio,1.0
2012,,,Otxandio,Porcentaje,Otxandio,0.8
2017,,,Otxandio,Porcentaje,Otxandio,0.8
2015,,,Otxandio,Porcentaje,Otxandio,1.0
2010,,,Otxandio,Porcentaje,Otxandio,0.6
2014,,,Otxandio,Porcentaje,Otxandio,1.0
2016,,,Otxandio,Porcentaje,Otxandio,0.9
2018,,,Otxandio,Porcentaje,Otxandio,0.7
2020,,,Otxandio,Porcentaje,Otxandio,0.9
2017,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.0
2019,,,Oyón-Oion,Porcentaje,Oyón-Oion,8.6
2014,,,Oyón-Oion,Porcentaje,Oyón-Oion,3.6
2012,,,Oyón-Oion,Porcentaje,Oyón-Oion,2.4
2016,,,Oyón-Oion,Porcentaje,Oyón-Oion,5.9
2018,,,Oyón-Oion,Porcentaje,Oyón-Oion,9.0
2021,,,Oyón-Oion,Porcentaje,Oyón-Oion,7.8
2015,,,Oyón-Oion,Porcentaje,Oyón-Oion,4.9
2020,,,Oyón-Oion,Porcentaje,Oyón-Oion,6.7
2010,,,Oyón-Oion,Porcentaje,Oyón-Oion,2.3
2019,,,Pasaia,Porcentaje,Pasaia,3.8
2015,,,Pasaia,Porcentaje,Pasaia,2.4
2010,,,Pasaia,Porcentaje,Pasaia,2.4
2012,,,Pasaia,Porcentaje,Pasaia,3.6
2014,,,Pasaia,Porcentaje,Pasaia,2.3
2016,,,Pasaia,Porcentaje,Pasaia,2.4
2017,,,Pasaia,Porcentaje,Pasaia,2.1
2018,,,Pasaia,Porcentaje,Pasaia,2.6
2020,,,Pasaia,Porcentaje,Pasaia,3.5
2021,,,Pasaia,Porcentaje,Pasaia,2.6
2021,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,41.3
2020,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,34.2
2012,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,22.4
2017,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,30.2
2015,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,28.7
2014,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,29.7
2019,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,33.2
2016,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,31.5
2018,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,31.7
2010,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,24.6
2012,,,Plentzia,Porcentaje,Plentzia,1.7
2015,,,Plentzia,Porcentaje,Plentzia,2.6
2010,,,Plentzia,Porcentaje,Plentzia,2.1
2020,,,Plentzia,Porcentaje,Plentzia,1.6
2019,,,Plentzia,Porcentaje,Plentzia,1.3
2017,,,Plentzia,Porcentaje,Plentzia,1.4
2021,,,Plentzia,Porcentaje,Plentzia,1.5
2014,,,Plentzia,Porcentaje,Plentzia,2.5
2016,,,Plentzia,Porcentaje,Plentzia,2.1
2018,,,Plentzia,Porcentaje,Plentzia,1.4
2021,,,Portugalete,Porcentaje,Portugalete,0.0
2016,,,Portugalete,Porcentaje,Portugalete,0.0
2017,,,Portugalete,Porcentaje,Portugalete,0.0
2015,,,Portugalete,Porcentaje,Portugalete,0.0
2012,,,Portugalete,Porcentaje,Portugalete,0.0
2019,,,Portugalete,Porcentaje,Portugalete,0.0
2010,,,Portugalete,Porcentaje,Portugalete,0.0
2014,,,Portugalete,Porcentaje,Portugalete,0.0
2018,,,Portugalete,Porcentaje,Portugalete,0.0
2020,,,Portugalete,Porcentaje,Portugalete,0.0
2014,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.3
2021,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.7
2017,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.7
2012,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.4
2015,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.3
2010,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.5
2019,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.6
2016,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.5
2018,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.8
2020,,,Ribera Baja/Erriberabeitia,Porcentaje,Ribera Baja/Erriberabeitia,1.5
2018,,,Samaniego,Porcentaje,Samaniego,23.3
2014,,,Samaniego,Porcentaje,Samaniego,13.9
2017,,,Samaniego,Porcentaje,Samaniego,21.1
2021,,,Samaniego,Porcentaje,Samaniego,15.4
2012,,,Samaniego,Porcentaje,Samaniego,8.7
2010,,,Samaniego,Porcentaje,Samaniego,8.3
2019,,,Samaniego,Porcentaje,Samaniego,19.6
2016,,,Samaniego,Porcentaje,Samaniego,23.0
2020,,,Samaniego,Porcentaje,Samaniego,14.2
2015,,,Samaniego,Porcentaje,Samaniego,19.5
2015,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,23.0
2018,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,23.9
2012,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,20.1
2019,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,20.4
2010,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,21.6
2017,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,22.8
2014,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,22.3
2016,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,23.9
2021,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,21.1
2020,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,19.9
2021,,,Santurtzi,Porcentaje,Santurtzi,0.2
2017,,,Santurtzi,Porcentaje,Santurtzi,0.2
2015,,,Santurtzi,Porcentaje,Santurtzi,0.2
2012,,,Santurtzi,Porcentaje,Santurtzi,0.2
2019,,,Santurtzi,Porcentaje,Santurtzi,0.3
2010,,,Santurtzi,Porcentaje,Santurtzi,0.2
2014,,,Santurtzi,Porcentaje,Santurtzi,0.2
2016,,,Santurtzi,Porcentaje,Santurtzi,0.2
2018,,,Santurtzi,Porcentaje,Santurtzi,0.2
2020,,,Santurtzi,Porcentaje,Santurtzi,0.3
2020,,,Segura,Porcentaje,Segura,2.8
2012,,,Segura,Porcentaje,Segura,2.5
2015,,,Segura,Porcentaje,Segura,2.7
2010,,,Segura,Porcentaje,Segura,2.4
2014,,,Segura,Porcentaje,Segura,2.6
2017,,,Segura,Porcentaje,Segura,2.9
2021,,,Segura,Porcentaje,Segura,3.4
2016,,,Segura,Porcentaje,Segura,2.4
2018,,,Segura,Porcentaje,Segura,2.4
2019,,,Segura,Porcentaje,Segura,2.9
2017,,,Sestao,Porcentaje,Sestao,0.0
2012,,,Sestao,Porcentaje,Sestao,0.0
2021,,,Sestao,Porcentaje,Sestao,0.0
2019,,,Sestao,Porcentaje,Sestao,0.0
2015,,,Sestao,Porcentaje,Sestao,0.0
2010,,,Sestao,Porcentaje,Sestao,0.0
2014,,,Sestao,Porcentaje,Sestao,0.0
2016,,,Sestao,Porcentaje,Sestao,0.0
2018,,,Sestao,Porcentaje,Sestao,0.0
2020,,,Sestao,Porcentaje,Sestao,0.0
2018,,,Sondika,Porcentaje,Sondika,0.1
2014,,,Sondika,Porcentaje,Sondika,0.1
2010,,,Sondika,Porcentaje,Sondika,0.1
2016,,,Sondika,Porcentaje,Sondika,0.1
2019,,,Sondika,Porcentaje,Sondika,0.1
2017,,,Sondika,Porcentaje,Sondika,0.1
2012,,,Sondika,Porcentaje,Sondika,0.1
2021,,,Sondika,Porcentaje,Sondika,0.1
2015,,,Sondika,Porcentaje,Sondika,0.1
2020,,,Sondika,Porcentaje,Sondika,0.1
2019,,,Sopela,Porcentaje,Sopela,0.3
2015,,,Sopela,Porcentaje,Sopela,0.8
2012,,,Sopela,Porcentaje,Sopela,0.8
2021,,,Sopela,Porcentaje,Sopela,0.2
2010,,,Sopela,Porcentaje,Sopela,0.9
2014,,,Sopela,Porcentaje,Sopela,0.8
2016,,,Sopela,Porcentaje,Sopela,0.5
2018,,,Sopela,Porcentaje,Sopela,0.3
2020,,,Sopela,Porcentaje,Sopela,0.2
2017,,,Sopela,Porcentaje,Sopela,0.5
2021,,,Sopuerta,Porcentaje,Sopuerta,5.8
2015,,,Sopuerta,Porcentaje,Sopuerta,3.5
2017,,,Sopuerta,Porcentaje,Sopuerta,4.1
2012,,,Sopuerta,Porcentaje,Sopuerta,3.5
2019,,,Sopuerta,Porcentaje,Sopuerta,4.3
2010,,,Sopuerta,Porcentaje,Sopuerta,3.1
2014,,,Sopuerta,Porcentaje,Sopuerta,4.8
2016,,,Sopuerta,Porcentaje,Sopuerta,3.8
2018,,,Sopuerta,Porcentaje,Sopuerta,4.0
2020,,,Sopuerta,Porcentaje,Sopuerta,4.0
2017,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.8
2021,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.9
2010,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.4
2014,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.5
2016,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.6
2018,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.6
2020,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.8
2015,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.5
2019,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.8
2012,,,Soraluze-Placencia de las Armas,Porcentaje,Soraluze-Placencia de las Armas,0.4
2019,,,Sukarrieta,Porcentaje,Sukarrieta,1.1
2012,,,Sukarrieta,Porcentaje,Sukarrieta,0.5
2021,,,Sukarrieta,Porcentaje,Sukarrieta,1.4
2017,,,Sukarrieta,Porcentaje,Sukarrieta,1.0
2015,,,Sukarrieta,Porcentaje,Sukarrieta,0.4
2010,,,Sukarrieta,Porcentaje,Sukarrieta,0.4
2014,,,Sukarrieta,Porcentaje,Sukarrieta,0.5
2016,,,Sukarrieta,Porcentaje,Sukarrieta,0.6
2018,,,Sukarrieta,Porcentaje,Sukarrieta,0.9
2020,,,Sukarrieta,Porcentaje,Sukarrieta,1.1
2010,,,Tolosa,Porcentaje,Tolosa,0.4
2014,,,Tolosa,Porcentaje,Tolosa,0.5
2018,,,Tolosa,Porcentaje,Tolosa,0.3
2016,,,Tolosa,Porcentaje,Tolosa,0.4
2019,,,Tolosa,Porcentaje,Tolosa,0.3
2020,,,Tolosa,Porcentaje,Tolosa,0.3
2015,,,Tolosa,Porcentaje,Tolosa,0.4
2012,,,Tolosa,Porcentaje,Tolosa,0.4
2017,,,Tolosa,Porcentaje,Tolosa,0.4
2021,,,Tolosa,Porcentaje,Tolosa,0.4
2010,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,8.7
2021,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,15.6
2015,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,8.6
2012,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,9.4
2019,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,13.6
2017,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,11.3
2014,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,10.3
2016,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,10.2
2018,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,12.1
2020,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,13.7
2019,,,Ubide,Porcentaje,Ubide,4.3
2012,,,Ubide,Porcentaje,Ubide,3.1
2021,,,Ubide,Porcentaje,Ubide,5.2
2017,,,Ubide,Porcentaje,Ubide,3.6
2015,,,Ubide,Porcentaje,Ubide,3.3
2010,,,Ubide,Porcentaje,Ubide,3.3
2014,,,Ubide,Porcentaje,Ubide,3.9
2016,,,Ubide,Porcentaje,Ubide,3.8
2018,,,Ubide,Porcentaje,Ubide,3.6
2020,,,Ubide,Porcentaje,Ubide,4.7
2019,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2012,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2017,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2015,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2010,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.2
2014,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2016,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2018,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2020,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.3
2021,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,0.4
2017,,,Urduliz,Porcentaje,Urduliz,0.4
2015,,,Urduliz,Porcentaje,Urduliz,0.4
2012,,,Urduliz,Porcentaje,Urduliz,0.3
2021,,,Urduliz,Porcentaje,Urduliz,0.2
2010,,,Urduliz,Porcentaje,Urduliz,0.2
2014,,,Urduliz,Porcentaje,Urduliz,0.4
2016,,,Urduliz,Porcentaje,Urduliz,0.5
2018,,,Urduliz,Porcentaje,Urduliz,0.2
2020,,,Urduliz,Porcentaje,Urduliz,0.2
2019,,,Urduliz,Porcentaje,Urduliz,0.2
2019,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,4.4
2015,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,3.5
2012,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,3.2
2021,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,4.7
2010,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,3.1
2014,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,4.0
2016,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,3.8
2018,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,3.9
2020,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,5.0
2017,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,4.3
2016,,,Urkabustaiz,Porcentaje,Urkabustaiz,6.0
2017,,,Urkabustaiz,Porcentaje,Urkabustaiz,6.3
2014,,,Urkabustaiz,Porcentaje,Urkabustaiz,9.6
2021,,,Urkabustaiz,Porcentaje,Urkabustaiz,3.6
2012,,,Urkabustaiz,Porcentaje,Urkabustaiz,6.4
2015,,,Urkabustaiz,Porcentaje,Urkabustaiz,6.9
2010,,,Urkabustaiz,Porcentaje,Urkabustaiz,5.7
2019,,,Urkabustaiz,Porcentaje,Urkabustaiz,4.6
2020,,,Urkabustaiz,Porcentaje,Urkabustaiz,4.2
2018,,,Urkabustaiz,Porcentaje,Urkabustaiz,6.9
2015,,,Urnieta,Porcentaje,Urnieta,0.6
2020,,,Urnieta,Porcentaje,Urnieta,0.6
2010,,,Urnieta,Porcentaje,Urnieta,0.7
2018,,,Urnieta,Porcentaje,Urnieta,0.5
2017,,,Urnieta,Porcentaje,Urnieta,0.6
2016,,,Urnieta,Porcentaje,Urnieta,0.6
2014,,,Urnieta,Porcentaje,Urnieta,0.6
2021,,,Urnieta,Porcentaje,Urnieta,0.5
2012,,,Urnieta,Porcentaje,Urnieta,0.6
2019,,,Urnieta,Porcentaje,Urnieta,0.6
2018,,,Urretxu,Porcentaje,Urretxu,0.3
2019,,,Urretxu,Porcentaje,Urretxu,0.3
2014,,,Urretxu,Porcentaje,Urretxu,0.3
2012,,,Urretxu,Porcentaje,Urretxu,0.3
2010,,,Urretxu,Porcentaje,Urretxu,0.3
2017,,,Urretxu,Porcentaje,Urretxu,0.3
2016,,,Urretxu,Porcentaje,Urretxu,0.3
2021,,,Urretxu,Porcentaje,Urretxu,0.3
2020,,,Urretxu,Porcentaje,Urretxu,0.3
2015,,,Urretxu,Porcentaje,Urretxu,0.3
2017,,,Usurbil,Porcentaje,Usurbil,0.7
2021,,,Usurbil,Porcentaje,Usurbil,0.6
2015,,,Usurbil,Porcentaje,Usurbil,0.6
2018,,,Usurbil,Porcentaje,Usurbil,0.5
2019,,,Usurbil,Porcentaje,Usurbil,0.6
2014,,,Usurbil,Porcentaje,Usurbil,0.5
2010,,,Usurbil,Porcentaje,Usurbil,0.6
2020,,,Usurbil,Porcentaje,Usurbil,0.6
2016,,,Usurbil,Porcentaje,Usurbil,0.6
2012,,,Usurbil,Porcentaje,Usurbil,0.6
2017,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,18.9
2016,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,19.2
2019,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,20.5
2012,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,18.6
2015,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,19.8
2010,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,16.3
2014,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,22.8
2021,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,22.5
2018,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,19.8
2020,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,19.3
2012,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.1
2019,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2017,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.1
2015,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2010,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.0
2014,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.1
2016,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.1
2018,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.1
2020,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.1
2021,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,0.1
2015,,,Villabona,Porcentaje,Villabona,0.6
2014,,,Villabona,Porcentaje,Villabona,0.6
2018,,,Villabona,Porcentaje,Villabona,0.5
2012,,,Villabona,Porcentaje,Villabona,0.6
2010,,,Villabona,Porcentaje,Villabona,0.6
2017,,,Villabona,Porcentaje,Villabona,0.6
2016,,,Villabona,Porcentaje,Villabona,0.5
2020,,,Villabona,Porcentaje,Villabona,0.5
