Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2015,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.7
2014,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.0
2016,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.3
2018,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.0
2021,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.1
2015,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.5
2019,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.0
2020,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.0
2017,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.2
2014,,Plentzia-Mungia,,PT,Plentzia-Mungia,1.5
2017,,Tolosaldea,,PT,Tolosaldea,1.0
2014,,Tolosaldea,,PT,Tolosaldea,1.0
2021,,Tolosaldea,,PT,Tolosaldea,0.9
2018,,Tolosaldea,,PT,Tolosaldea,0.8
2016,,Tolosaldea,,PT,Tolosaldea,0.9
2020,,Tolosaldea,,PT,Tolosaldea,0.8
2015,,Tolosaldea,,PT,Tolosaldea,1.0
2019,,Tolosaldea,,PT,Tolosaldea,0.9
2019,,Urola Kosta,,PT,Urola Kosta,2.0
2016,,Urola Kosta,,PT,Urola Kosta,1.7
2018,,Urola Kosta,,PT,Urola Kosta,1.9
2015,,Urola Kosta,,PT,Urola Kosta,1.7
2014,,Urola Kosta,,PT,Urola Kosta,1.6
2017,,Urola Kosta,,PT,Urola Kosta,2.2
2021,,Urola Kosta,,PT,Urola Kosta,1.9
2020,,Urola Kosta,,PT,Urola Kosta,1.7
2013,ES211,,,PT,ES211,1.0
2016,ES211,,,PT,ES211,1.5
2017,ES211,,,PT,ES211,1.4
2019,ES211,,,PT,ES211,1.3
2010,ES211,,,PT,ES211,1.1
2018,ES211,,,PT,ES211,1.5
2012,ES211,,,PT,ES211,1.0
2015,ES211,,,PT,ES211,1.4
2023,ES211,,,PT,ES211,1.1
2014,ES211,,,PT,ES211,1.4
2022,ES211,,,PT,ES211,1.1
2011,ES211,,,PT,ES211,1.0
2020,ES211,,,PT,ES211,1.2
2021,ES211,,,PT,ES211,1.3
2011,ES213,,,PT,ES213,0.7
2017,ES213,,,PT,ES213,0.9
2014,ES213,,,PT,ES213,0.6
2012,ES213,,,PT,ES213,0.8
2022,ES213,,,PT,ES213,0.9
2016,ES213,,,PT,ES213,0.6
2013,ES213,,,PT,ES213,1.0
2023,ES213,,,PT,ES213,0.9
2021,ES213,,,PT,ES213,0.7
2010,ES213,,,PT,ES213,0.6
2015,ES213,,,PT,ES213,0.6
2018,ES213,,,PT,ES213,0.7
2020,ES213,,,PT,ES213,0.7
2019,ES213,,,PT,ES213,0.8
2019,ES212,,,PT,ES212,0.6
2023,ES212,,,PT,ES212,0.6
2010,ES212,,,PT,ES212,0.5
2011,ES212,,,PT,ES212,0.5
2018,ES212,,,PT,ES212,0.6
2013,ES212,,,PT,ES212,0.5
2015,ES212,,,PT,ES212,0.6
2014,ES212,,,PT,ES212,0.5
2021,ES212,,,PT,ES212,0.6
2022,ES212,,,PT,ES212,0.6
2020,ES212,,,PT,ES212,0.5
2012,ES212,,,PT,ES212,0.6
2016,ES212,,,PT,ES212,0.5
2017,ES212,,,PT,ES212,0.6
