Year,Tipo de violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2020,Todos los tipos de violencia,,,Elburgo/Burgelu,Por 10.000,Elburgo/Burgelu,0.0
2021,Todos los tipos de violencia,,,Elburgo/Burgelu,Por 10.000,Elburgo/Burgelu,0.0
2018,Todos los tipos de violencia,,,Elburgo/Burgelu,Por 10.000,Elburgo/Burgelu,34.5
2019,Todos los tipos de violencia,,,Elburgo/Burgelu,Por 10.000,Elburgo/Burgelu,0.0
2020,Todos los tipos de violencia,,,Elciego,Por 10.000,Elciego,19.2
2019,Todos los tipos de violencia,,,Elciego,Por 10.000,Elciego,75.3
2021,Todos los tipos de violencia,,,Elciego,Por 10.000,Elciego,58.9
2018,Todos los tipos de violencia,,,Elciego,Por 10.000,Elciego,18.6
2020,Todos los tipos de violencia,,,Elduain,Por 10.000,Elduain,166.7
2021,Todos los tipos de violencia,,,Elduain,Por 10.000,Elduain,82.6
2019,Todos los tipos de violencia,,,Elduain,Por 10.000,Elduain,0.0
2018,Todos los tipos de violencia,,,Elduain,Por 10.000,Elduain,0.0
2021,Todos los tipos de violencia,,,Elgeta,Por 10.000,Elgeta,0.0
2018,Todos los tipos de violencia,,,Elgeta,Por 10.000,Elgeta,55.5
2019,Todos los tipos de violencia,,,Elgeta,Por 10.000,Elgeta,74.3
2020,Todos los tipos de violencia,,,Elgeta,Por 10.000,Elgeta,0.0
2020,Todos los tipos de violencia,,,Elgoibar,Por 10.000,Elgoibar,55.1
2021,Todos los tipos de violencia,,,Elgoibar,Por 10.000,Elgoibar,55.2
2018,Todos los tipos de violencia,,,Elgoibar,Por 10.000,Elgoibar,25.7
2019,Todos los tipos de violencia,,,Elgoibar,Por 10.000,Elgoibar,36.0
2020,Todos los tipos de violencia,,,Elorrio,Por 10.000,Elorrio,15.8
2018,Todos los tipos de violencia,,,Elorrio,Por 10.000,Elorrio,16.0
2019,Todos los tipos de violencia,,,Elorrio,Por 10.000,Elorrio,23.8
2021,Todos los tipos de violencia,,,Elorrio,Por 10.000,Elorrio,18.5
2018,Todos los tipos de violencia,,,Elvillar/Bilar,Por 10.000,Elvillar/Bilar,53.5
2021,Todos los tipos de violencia,,,Elvillar/Bilar,Por 10.000,Elvillar/Bilar,0.0
2019,Todos los tipos de violencia,,,Elvillar/Bilar,Por 10.000,Elvillar/Bilar,54.6
2020,Todos los tipos de violencia,,,Elvillar/Bilar,Por 10.000,Elvillar/Bilar,55.9
2020,Todos los tipos de violencia,,,Erandio,Por 10.000,Erandio,58.2
2018,Todos los tipos de violencia,,,Erandio,Por 10.000,Erandio,68.8
2021,Todos los tipos de violencia,,,Erandio,Por 10.000,Erandio,76.3
2019,Todos los tipos de violencia,,,Erandio,Por 10.000,Erandio,91.4
2021,Todos los tipos de violencia,,,Ereño,Por 10.000,Ereño,0.0
2018,Todos los tipos de violencia,,,Ereño,Por 10.000,Ereño,0.0
2020,Todos los tipos de violencia,,,Ereño,Por 10.000,Ereño,0.0
2019,Todos los tipos de violencia,,,Ereño,Por 10.000,Ereño,0.0
2019,Todos los tipos de violencia,,,Ermua,Por 10.000,Ermua,22.3
2021,Todos los tipos de violencia,,,Ermua,Por 10.000,Ermua,40.4
2020,Todos los tipos de violencia,,,Ermua,Por 10.000,Ermua,41.2
2018,Todos los tipos de violencia,,,Ermua,Por 10.000,Ermua,34.6
2020,Todos los tipos de violencia,,,Errenteria,Por 10.000,Errenteria,53.7
2018,Todos los tipos de violencia,,,Errenteria,Por 10.000,Errenteria,65.3
2019,Todos los tipos de violencia,,,Errenteria,Por 10.000,Errenteria,66.6
2021,Todos los tipos de violencia,,,Errenteria,Por 10.000,Errenteria,79.1
2020,Todos los tipos de violencia,,,Errezil,Por 10.000,Errezil,36.8
2019,Todos los tipos de violencia,,,Errezil,Por 10.000,Errezil,0.0
2021,Todos los tipos de violencia,,,Errezil,Por 10.000,Errezil,38.6
2018,Todos los tipos de violencia,,,Errezil,Por 10.000,Errezil,35.0
2021,Todos los tipos de violencia,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,78.7
2018,Todos los tipos de violencia,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2019,Todos los tipos de violencia,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,56.8
2020,Todos los tipos de violencia,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,135.5
2021,Todos los tipos de violencia,,,Errigoiti,Por 10.000,Errigoiti,45.2
2020,Todos los tipos de violencia,,,Errigoiti,Por 10.000,Errigoiti,90.5
2019,Todos los tipos de violencia,,,Errigoiti,Por 10.000,Errigoiti,45.0
2018,Todos los tipos de violencia,,,Errigoiti,Por 10.000,Errigoiti,0.0
2021,Todos los tipos de violencia,,,Eskoriatza,Por 10.000,Eskoriatza,77.8
2019,Todos los tipos de violencia,,,Eskoriatza,Por 10.000,Eskoriatza,54.1
2018,Todos los tipos de violencia,,,Eskoriatza,Por 10.000,Eskoriatza,9.9
2020,Todos los tipos de violencia,,,Eskoriatza,Por 10.000,Eskoriatza,9.8
2019,Todos los tipos de violencia,,,Etxebarri,Por 10.000,Etxebarri,29.7
2021,Todos los tipos de violencia,,,Etxebarri,Por 10.000,Etxebarri,30.9
2020,Todos los tipos de violencia,,,Etxebarri,Por 10.000,Etxebarri,64.1
2018,Todos los tipos de violencia,,,Etxebarri,Por 10.000,Etxebarri,42.7
2018,Todos los tipos de violencia,,,Etxebarria,Por 10.000,Etxebarria,0.0
2020,Todos los tipos de violencia,,,Etxebarria,Por 10.000,Etxebarria,27.3
2019,Todos los tipos de violencia,,,Etxebarria,Por 10.000,Etxebarria,26.0
2021,Todos los tipos de violencia,,,Etxebarria,Por 10.000,Etxebarria,0.0
2019,Todos los tipos de violencia,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2021,Todos los tipos de violencia,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2020,Todos los tipos de violencia,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,34.0
2018,Todos los tipos de violencia,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2019,Todos los tipos de violencia,,,Forua,Por 10.000,Forua,0.0
2018,Todos los tipos de violencia,,,Forua,Por 10.000,Forua,21.3
2020,Todos los tipos de violencia,,,Forua,Por 10.000,Forua,43.1
2021,Todos los tipos de violencia,,,Forua,Por 10.000,Forua,0.0
2019,Todos los tipos de violencia,,,Fruiz,Por 10.000,Fruiz,0.0
2018,Todos los tipos de violencia,,,Fruiz,Por 10.000,Fruiz,36.2
2020,Todos los tipos de violencia,,,Fruiz,Por 10.000,Fruiz,0.0
2021,Todos los tipos de violencia,,,Fruiz,Por 10.000,Fruiz,0.0
2020,Todos los tipos de violencia,,,Gabiria,Por 10.000,Gabiria,0.0
2019,Todos los tipos de violencia,,,Gabiria,Por 10.000,Gabiria,45.7
2021,Todos los tipos de violencia,,,Gabiria,Por 10.000,Gabiria,0.0
2018,Todos los tipos de violencia,,,Gabiria,Por 10.000,Gabiria,0.0
2018,Todos los tipos de violencia,,,Gaintza,Por 10.000,Gaintza,0.0
2020,Todos los tipos de violencia,,,Gaintza,Por 10.000,Gaintza,0.0
2019,Todos los tipos de violencia,,,Gaintza,Por 10.000,Gaintza,0.0
2021,Todos los tipos de violencia,,,Gaintza,Por 10.000,Gaintza,0.0
2019,Todos los tipos de violencia,,,Galdakao,Por 10.000,Galdakao,48.3
2021,Todos los tipos de violencia,,,Galdakao,Por 10.000,Galdakao,43.6
2018,Todos los tipos de violencia,,,Galdakao,Por 10.000,Galdakao,45.7
2020,Todos los tipos de violencia,,,Galdakao,Por 10.000,Galdakao,40.2
2021,Todos los tipos de violencia,,,Galdames,Por 10.000,Galdames,25.5
2019,Todos los tipos de violencia,,,Galdames,Por 10.000,Galdames,24.7
2018,Todos los tipos de violencia,,,Galdames,Por 10.000,Galdames,75.0
2020,Todos los tipos de violencia,,,Galdames,Por 10.000,Galdames,0.0
2019,Todos los tipos de violencia,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,14.1
2021,Todos los tipos de violencia,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2020,Todos los tipos de violencia,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,28.8
2018,Todos los tipos de violencia,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,27.9
2019,Todos los tipos de violencia,,,Garai,Por 10.000,Garai,0.0
2021,Todos los tipos de violencia,,,Garai,Por 10.000,Garai,0.0
2018,Todos los tipos de violencia,,,Garai,Por 10.000,Garai,0.0
2020,Todos los tipos de violencia,,,Garai,Por 10.000,Garai,0.0
2018,Todos los tipos de violencia,,,Gatika,Por 10.000,Gatika,12.1
2019,Todos los tipos de violencia,,,Gatika,Por 10.000,Gatika,24.3
2021,Todos los tipos de violencia,,,Gatika,Por 10.000,Gatika,0.0
2020,Todos los tipos de violencia,,,Gatika,Por 10.000,Gatika,48.2
2020,Todos los tipos de violencia,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,23.7
2018,Todos los tipos de violencia,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2021,Todos los tipos de violencia,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,46.2
2019,Todos los tipos de violencia,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2021,Todos los tipos de violencia,,,Gaztelu,Por 10.000,Gaztelu,122.0
2020,Todos los tipos de violencia,,,Gaztelu,Por 10.000,Gaztelu,519.5
2018,Todos los tipos de violencia,,,Gaztelu,Por 10.000,Gaztelu,0.0
2019,Todos los tipos de violencia,,,Gaztelu,Por 10.000,Gaztelu,138.9
2018,Todos los tipos de violencia,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,48.4
2020,Todos los tipos de violencia,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,55.9
2019,Todos los tipos de violencia,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,56.1
2021,Todos los tipos de violencia,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,44.7
2018,Todos los tipos de violencia,,,Getaria,Por 10.000,Getaria,28.3
2021,Todos los tipos de violencia,,,Getaria,Por 10.000,Getaria,21.1
2020,Todos los tipos de violencia,,,Getaria,Por 10.000,Getaria,21.2
2019,Todos los tipos de violencia,,,Getaria,Por 10.000,Getaria,14.1
2019,Todos los tipos de violencia,,,Getxo,Por 10.000,Getxo,41.4
2020,Todos los tipos de violencia,,,Getxo,Por 10.000,Getxo,31.1
2021,Todos los tipos de violencia,,,Getxo,Por 10.000,Getxo,31.6
2018,Todos los tipos de violencia,,,Getxo,Por 10.000,Getxo,33.2
2021,Todos los tipos de violencia,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2018,Todos los tipos de violencia,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2019,Todos los tipos de violencia,,,Gizaburuaga,Por 10.000,Gizaburuaga,103.1
2020,Todos los tipos de violencia,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2018,Todos los tipos de violencia,,,Gordexola,Por 10.000,Gordexola,0.0
2021,Todos los tipos de violencia,,,Gordexola,Por 10.000,Gordexola,60.8
2019,Todos los tipos de violencia,,,Gordexola,Por 10.000,Gordexola,12.1
2020,Todos los tipos de violencia,,,Gordexola,Por 10.000,Gordexola,72.6
2021,Todos los tipos de violencia,,,Gorliz,Por 10.000,Gorliz,54.9
2020,Todos los tipos de violencia,,,Gorliz,Por 10.000,Gorliz,45.6
2018,Todos los tipos de violencia,,,Gorliz,Por 10.000,Gorliz,40.7
2019,Todos los tipos de violencia,,,Gorliz,Por 10.000,Gorliz,29.8
2018,Todos los tipos de violencia,,,Güeñes,Por 10.000,Güeñes,26.6
2020,Todos los tipos de violencia,,,Güeñes,Por 10.000,Güeñes,38.4
2019,Todos los tipos de violencia,,,Güeñes,Por 10.000,Güeñes,41.4
2021,Todos los tipos de violencia,,,Güeñes,Por 10.000,Güeñes,23.5
2021,Todos los tipos de violencia,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2019,Todos los tipos de violencia,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2018,Todos los tipos de violencia,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,97.1
2020,Todos los tipos de violencia,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,194.2
2020,Todos los tipos de violencia,,,Hernani,Por 10.000,Hernani,41.4
2019,Todos los tipos de violencia,,,Hernani,Por 10.000,Hernani,57.5
2021,Todos los tipos de violencia,,,Hernani,Por 10.000,Hernani,62.0
2018,Todos los tipos de violencia,,,Hernani,Por 10.000,Hernani,58.9
2019,Todos los tipos de violencia,,,Hernialde,Por 10.000,Hernialde,0.0
2021,Todos los tipos de violencia,,,Hernialde,Por 10.000,Hernialde,0.0
2020,Todos los tipos de violencia,,,Hernialde,Por 10.000,Hernialde,132.5
2018,Todos los tipos de violencia,,,Hernialde,Por 10.000,Hernialde,131.6
2020,Todos los tipos de violencia,,,Hondarribia,Por 10.000,Hondarribia,32.7
2021,Todos los tipos de violencia,,,Hondarribia,Por 10.000,Hondarribia,33.7
2018,Todos los tipos de violencia,,,Hondarribia,Por 10.000,Hondarribia,33.7
2019,Todos los tipos de violencia,,,Hondarribia,Por 10.000,Hondarribia,46.7
2019,Todos los tipos de violencia,,,Ibarra,Por 10.000,Ibarra,27.6
2021,Todos los tipos de violencia,,,Ibarra,Por 10.000,Ibarra,28.7
2018,Todos los tipos de violencia,,,Ibarra,Por 10.000,Ibarra,51.3
2020,Todos los tipos de violencia,,,Ibarra,Por 10.000,Ibarra,41.9
2019,Todos los tipos de violencia,,,Ibarrangelu,Por 10.000,Ibarrangelu,65.8
2018,Todos los tipos de violencia,,,Ibarrangelu,Por 10.000,Ibarrangelu,98.7
2020,Todos los tipos de violencia,,,Ibarrangelu,Por 10.000,Ibarrangelu,125.8
2021,Todos los tipos de violencia,,,Ibarrangelu,Por 10.000,Ibarrangelu,29.7
2019,Todos los tipos de violencia,,,Idiazabal,Por 10.000,Idiazabal,8.5
2018,Todos los tipos de violencia,,,Idiazabal,Por 10.000,Idiazabal,0.0
2020,Todos los tipos de violencia,,,Idiazabal,Por 10.000,Idiazabal,25.8
2021,Todos los tipos de violencia,,,Idiazabal,Por 10.000,Idiazabal,26.2
2019,Todos los tipos de violencia,,,Igorre,Por 10.000,Igorre,27.9
2021,Todos los tipos de violencia,,,Igorre,Por 10.000,Igorre,46.6
2018,Todos los tipos de violencia,,,Igorre,Por 10.000,Igorre,18.7
2020,Todos los tipos de violencia,,,Igorre,Por 10.000,Igorre,64.9
2019,Todos los tipos de violencia,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2020,Todos los tipos de violencia,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2018,Todos los tipos de violencia,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2021,Todos los tipos de violencia,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2021,Todos los tipos de violencia,,,Irun,Por 10.000,Irun,71.0
2018,Todos los tipos de violencia,,,Irun,Por 10.000,Irun,68.8
2019,Todos los tipos de violencia,,,Irun,Por 10.000,Irun,66.8
2020,Todos los tipos de violencia,,,Irun,Por 10.000,Irun,61.3
2019,Todos los tipos de violencia,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,35.0
2020,Todos los tipos de violencia,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,82.2
2021,Todos los tipos de violencia,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,53.3
2018,Todos los tipos de violencia,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,23.7
2018,Todos los tipos de violencia,,,Irura,Por 10.000,Irura,45.6
2020,Todos los tipos de violencia,,,Irura,Por 10.000,Irura,69.1
2021,Todos los tipos de violencia,,,Irura,Por 10.000,Irura,34.3
2019,Todos los tipos de violencia,,,Irura,Por 10.000,Irura,11.5
2020,Todos los tipos de violencia,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2019,Todos los tipos de violencia,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2018,Todos los tipos de violencia,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2021,Todos los tipos de violencia,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2021,Todos los tipos de violencia,,,Ispaster,Por 10.000,Ispaster,0.0
2018,Todos los tipos de violencia,,,Ispaster,Por 10.000,Ispaster,29.1
2019,Todos los tipos de violencia,,,Ispaster,Por 10.000,Ispaster,28.7
2020,Todos los tipos de violencia,,,Ispaster,Por 10.000,Ispaster,0.0
2021,Todos los tipos de violencia,,,Itsasondo,Por 10.000,Itsasondo,0.0
2020,Todos los tipos de violencia,,,Itsasondo,Por 10.000,Itsasondo,28.6
2019,Todos los tipos de violencia,,,Itsasondo,Por 10.000,Itsasondo,82.6
2018,Todos los tipos de violencia,,,Itsasondo,Por 10.000,Itsasondo,0.0
2021,Todos los tipos de violencia,,,Iurreta,Por 10.000,Iurreta,26.7
2019,Todos los tipos de violencia,,,Iurreta,Por 10.000,Iurreta,5.3
2018,Todos los tipos de violencia,,,Iurreta,Por 10.000,Iurreta,37.2
2020,Todos los tipos de violencia,,,Iurreta,Por 10.000,Iurreta,42.2
2021,Todos los tipos de violencia,,,Izurtza,Por 10.000,Izurtza,0.0
2020,Todos los tipos de violencia,,,Izurtza,Por 10.000,Izurtza,0.0
2019,Todos los tipos de violencia,,,Izurtza,Por 10.000,Izurtza,0.0
2018,Todos los tipos de violencia,,,Izurtza,Por 10.000,Izurtza,0.0
2018,Todos los tipos de violencia,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,59.2
2019,Todos los tipos de violencia,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,44.0
2020,Todos los tipos de violencia,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,96.2
2021,Todos los tipos de violencia,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,59.9
2019,Todos los tipos de violencia,,,Kortezubi,Por 10.000,Kortezubi,0.0
2018,Todos los tipos de violencia,,,Kortezubi,Por 10.000,Kortezubi,45.5
2020,Todos los tipos de violencia,,,Kortezubi,Por 10.000,Kortezubi,0.0
2021,Todos los tipos de violencia,,,Kortezubi,Por 10.000,Kortezubi,0.0
2018,Todos los tipos de violencia,,,Kripan,Por 10.000,Kripan,227.3
2020,Todos los tipos de violencia,,,Kripan,Por 10.000,Kripan,0.0
2021,Todos los tipos de violencia,,,Kripan,Por 10.000,Kripan,0.0
2019,Todos los tipos de violencia,,,Kripan,Por 10.000,Kripan,0.0
2019,Todos los tipos de violencia,,,Kuartango,Por 10.000,Kuartango,65.4
2018,Todos los tipos de violencia,,,Kuartango,Por 10.000,Kuartango,66.2
2020,Todos los tipos de violencia,,,Kuartango,Por 10.000,Kuartango,0.0
2021,Todos los tipos de violencia,,,Kuartango,Por 10.000,Kuartango,58.5
2019,Todos los tipos de violencia,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,53.5
2021,Todos los tipos de violencia,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,13.0
2018,Todos los tipos de violencia,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,13.9
2020,Todos los tipos de violencia,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,26.0
2021,Todos los tipos de violencia,,,Lagrán,Por 10.000,Lagrán,0.0
2018,Todos los tipos de violencia,,,Lagrán,Por 10.000,Lagrán,128.2
2020,Todos los tipos de violencia,,,Lagrán,Por 10.000,Lagrán,0.0
2019,Todos los tipos de violencia,,,Lagrán,Por 10.000,Lagrán,0.0
2019,Todos los tipos de violencia,,,Laguardia,Por 10.000,Laguardia,27.7
2018,Todos los tipos de violencia,,,Laguardia,Por 10.000,Laguardia,0.0
2021,Todos los tipos de violencia,,,Laguardia,Por 10.000,Laguardia,13.9
2020,Todos los tipos de violencia,,,Laguardia,Por 10.000,Laguardia,14.0
2020,Todos los tipos de violencia,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2019,Todos los tipos de violencia,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,58.3
2018,Todos los tipos de violencia,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,29.2
2021,Todos los tipos de violencia,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,28.4
2018,Todos los tipos de violencia,,,Lanestosa,Por 10.000,Lanestosa,0.0
2021,Todos los tipos de violencia,,,Lanestosa,Por 10.000,Lanestosa,75.8
2020,Todos los tipos de violencia,,,Lanestosa,Por 10.000,Lanestosa,78.7
2019,Todos los tipos de violencia,,,Lanestosa,Por 10.000,Lanestosa,0.0
2019,Todos los tipos de violencia,,,Lantarón,Por 10.000,Lantarón,72.6
2018,Todos los tipos de violencia,,,Lantarón,Por 10.000,Lantarón,48.9
2020,Todos los tipos de violencia,,,Lantarón,Por 10.000,Lantarón,24.0
2021,Todos los tipos de violencia,,,Lantarón,Por 10.000,Lantarón,95.0
2021,Todos los tipos de violencia,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,71.4
2018,Todos los tipos de violencia,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2020,Todos los tipos de violencia,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,23.6
2019,Todos los tipos de violencia,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,46.8
2019,Todos los tipos de violencia,,,Larrabetzu,Por 10.000,Larrabetzu,9.4
2021,Todos los tipos de violencia,,,Larrabetzu,Por 10.000,Larrabetzu,9.4
2020,Todos los tipos de violencia,,,Larrabetzu,Por 10.000,Larrabetzu,28.1
2018,Todos los tipos de violencia,,,Larrabetzu,Por 10.000,Larrabetzu,9.4
2021,Todos los tipos de violencia,,,Larraul,Por 10.000,Larraul,90.1
2018,Todos los tipos de violencia,,,Larraul,Por 10.000,Larraul,0.0
2019,Todos los tipos de violencia,,,Larraul,Por 10.000,Larraul,0.0
2020,Todos los tipos de violencia,,,Larraul,Por 10.000,Larraul,0.0
2021,Todos los tipos de violencia,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,28.4
2020,Todos los tipos de violencia,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,47.0
2019,Todos los tipos de violencia,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,39.3
2018,Todos los tipos de violencia,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,31.4
2020,Todos los tipos de violencia,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,34.2
2018,Todos los tipos de violencia,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,54.2
2021,Todos los tipos de violencia,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,45.2
2019,Todos los tipos de violencia,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,36.1
2019,Todos los tipos de violencia,,,Laukiz,Por 10.000,Laukiz,16.3
2020,Todos los tipos de violencia,,,Laukiz,Por 10.000,Laukiz,31.3
2018,Todos los tipos de violencia,,,Laukiz,Por 10.000,Laukiz,33.4
2021,Todos los tipos de violencia,,,Laukiz,Por 10.000,Laukiz,15.5
2019,Todos los tipos de violencia,,,Lazkao,Por 10.000,Lazkao,21.5
2020,Todos los tipos de violencia,,,Lazkao,Por 10.000,Lazkao,45.3
2021,Todos los tipos de violencia,,,Lazkao,Por 10.000,Lazkao,27.5
2018,Todos los tipos de violencia,,,Lazkao,Por 10.000,Lazkao,14.6
2021,Todos los tipos de violencia,,,Leaburu,Por 10.000,Leaburu,0.0
2019,Todos los tipos de violencia,,,Leaburu,Por 10.000,Leaburu,57.5
2018,Todos los tipos de violencia,,,Leaburu,Por 10.000,Leaburu,0.0
2020,Todos los tipos de violencia,,,Leaburu,Por 10.000,Leaburu,0.0
2021,Todos los tipos de violencia,,,Legazpi,Por 10.000,Legazpi,29.1
2019,Todos los tipos de violencia,,,Legazpi,Por 10.000,Legazpi,31.2
2018,Todos los tipos de violencia,,,Legazpi,Por 10.000,Legazpi,43.2
