Year,Province,County,Municipality,Units,GeoCode,Value
2012,,,Gaztelu,Percentage,Gaztelu,0.66
2013,,,Gaztelu,Percentage,Gaztelu,1.02
2014,,,Gaztelu,Percentage,Gaztelu,1.02
2015,,,Gaztelu,Percentage,Gaztelu,1.02
2016,,,Gaztelu,Percentage,Gaztelu,1.02
2017,,,Gaztelu,Percentage,Gaztelu,0.0
2018,,,Gaztelu,Percentage,Gaztelu,0.0
2019,,,Gaztelu,Percentage,Gaztelu,0.85
2020,,,Gaztelu,Percentage,Gaztelu,0.91
2021,,,Gaztelu,Percentage,Gaztelu,3.52
2010,Bizkaia,,,Percentage,Bizkaia,0.94
2011,Bizkaia,,,Percentage,Bizkaia,1.06
2012,Bizkaia,,,Percentage,Bizkaia,1.08
2013,Bizkaia,,,Percentage,Bizkaia,1.14
2014,Bizkaia,,,Percentage,Bizkaia,0.88
2015,Bizkaia,,,Percentage,Bizkaia,0.99
2016,Bizkaia,,,Percentage,Bizkaia,1.05
2017,Bizkaia,,,Percentage,Bizkaia,1.14
2018,Bizkaia,,,Percentage,Bizkaia,1.22
2019,Bizkaia,,,Percentage,Bizkaia,1.64
2020,Bizkaia,,,Percentage,Bizkaia,1.96
2021,Bizkaia,,,Percentage,Bizkaia,2.24
2010,,,Abadiño,Percentage,Abadiño,0.29
2011,,,Abadiño,Percentage,Abadiño,0.41
2012,,,Abadiño,Percentage,Abadiño,0.4
2013,,,Abadiño,Percentage,Abadiño,0.39
2014,,,Abadiño,Percentage,Abadiño,0.33
2015,,,Abadiño,Percentage,Abadiño,0.33
2016,,,Abadiño,Percentage,Abadiño,0.19
2017,,,Abadiño,Percentage,Abadiño,0.21
2018,,,Abadiño,Percentage,Abadiño,0.18
2019,,,Abadiño,Percentage,Abadiño,2.66
2020,,,Abadiño,Percentage,Abadiño,3.75
2021,,,Abadiño,Percentage,Abadiño,3.94
2010,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2011,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2012,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2013,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2014,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2015,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2016,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2017,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.0
2018,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,1.1
2019,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.03
2020,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.19
2021,,,Abanto y Ciérvana-Abanto Zierbena,Percentage,Abanto y Ciérvana-Abanto Zierbena,0.19
2010,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,1.28
2011,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,1.28
2012,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,0.91
2013,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,0.95
2014,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,0.07
2015,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,0.11
2016,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,0.52
2017,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,0.75
2018,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,1.07
2019,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,1.51
2020,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,1.63
2021,,,Amorebieta-Etxano,Percentage,Amorebieta-Etxano,2.02
2010,,,Amoroto,Percentage,Amoroto,1.02
2011,,,Amoroto,Percentage,Amoroto,1.28
2012,,,Amoroto,Percentage,Amoroto,1.28
2013,,,Amoroto,Percentage,Amoroto,1.94
2014,,,Amoroto,Percentage,Amoroto,1.34
2015,,,Amoroto,Percentage,Amoroto,1.21
2016,,,Amoroto,Percentage,Amoroto,1.2
2017,,,Amoroto,Percentage,Amoroto,1.2
2018,,,Amoroto,Percentage,Amoroto,1.2
2019,,,Amoroto,Percentage,Amoroto,1.95
2020,,,Amoroto,Percentage,Amoroto,6.25
2021,,,Amoroto,Percentage,Amoroto,6.1
2010,,,Arakaldo,Percentage,Arakaldo,0.0
2011,,,Arakaldo,Percentage,Arakaldo,0.0
2012,,,Arakaldo,Percentage,Arakaldo,0.0
2013,,,Arakaldo,Percentage,Arakaldo,0.0
2014,,,Arakaldo,Percentage,Arakaldo,0.0
2015,,,Arakaldo,Percentage,Arakaldo,0.0
2016,,,Arakaldo,Percentage,Arakaldo,0.0
2017,,,Arakaldo,Percentage,Arakaldo,0.0
2018,,,Arakaldo,Percentage,Arakaldo,0.0
2019,,,Arakaldo,Percentage,Arakaldo,0.0
2020,,,Arakaldo,Percentage,Arakaldo,0.24
2021,,,Arakaldo,Percentage,Arakaldo,0.24
2010,,,Arantzazu,Percentage,Arantzazu,0.0
2011,,,Arantzazu,Percentage,Arantzazu,0.0
2012,,,Arantzazu,Percentage,Arantzazu,0.0
2013,,,Arantzazu,Percentage,Arantzazu,0.0
2014,,,Arantzazu,Percentage,Arantzazu,0.0
2015,,,Arantzazu,Percentage,Arantzazu,0.0
2016,,,Arantzazu,Percentage,Arantzazu,0.18
2017,,,Arantzazu,Percentage,Arantzazu,0.17
2018,,,Arantzazu,Percentage,Arantzazu,0.09
2019,,,Arantzazu,Percentage,Arantzazu,0.18
2020,,,Arantzazu,Percentage,Arantzazu,0.18
2021,,,Arantzazu,Percentage,Arantzazu,0.18
2010,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2011,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2012,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2013,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2014,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2015,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2016,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2017,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2018,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2020,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2021,,,Munitibar-Arbatzegi Gerrikaitz,Percentage,Munitibar-Arbatzegi Gerrikaitz,0.0
2010,,,Artzentales,Percentage,Artzentales,1.5
2011,,,Artzentales,Percentage,Artzentales,2.02
2012,,,Artzentales,Percentage,Artzentales,2.02
2013,,,Artzentales,Percentage,Artzentales,2.06
2014,,,Artzentales,Percentage,Artzentales,1.69
2015,,,Artzentales,Percentage,Artzentales,1.69
2016,,,Artzentales,Percentage,Artzentales,1.65
2017,,,Artzentales,Percentage,Artzentales,1.69
2018,,,Artzentales,Percentage,Artzentales,1.66
2019,,,Artzentales,Percentage,Artzentales,1.69
2020,,,Artzentales,Percentage,Artzentales,1.64
2021,,,Artzentales,Percentage,Artzentales,1.97
2010,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.0
2011,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.12
2012,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.12
2013,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.12
2014,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.06
2015,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.06
2016,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.06
2017,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.06
2018,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.06
2019,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.06
2020,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.06
2021,,,Arrankudiaga-Zollo,Percentage,Arrankudiaga-Zollo,0.0
2010,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,4.04
2011,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,4.4
2012,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,4.32
2013,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,4.73
2014,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,3.56
2015,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,3.74
2016,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,3.77
2017,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,4.44
2018,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,4.52
2019,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,5.02
2020,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,5.13
2021,,Arratia Nerbioi / Arratia-Nervión,,Percentage,Arratia Nerbioi / Arratia-Nervión,5.82
2010,,,Arrieta,Percentage,Arrieta,0.0
2011,,,Arrieta,Percentage,Arrieta,0.0
2012,,,Arrieta,Percentage,Arrieta,0.1
2013,,,Arrieta,Percentage,Arrieta,0.08
2014,,,Arrieta,Percentage,Arrieta,0.14
2015,,,Arrieta,Percentage,Arrieta,0.14
2016,,,Arrieta,Percentage,Arrieta,1.03
2017,,,Arrieta,Percentage,Arrieta,1.01
2018,,,Arrieta,Percentage,Arrieta,1.43
2019,,,Arrieta,Percentage,Arrieta,1.37
2020,,,Arrieta,Percentage,Arrieta,4.14
2021,,,Arrieta,Percentage,Arrieta,4.14
2010,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2011,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2012,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2013,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2014,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2015,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2016,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2017,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2018,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2019,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2020,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2021,,,Arrigorriaga,Percentage,Arrigorriaga,0.0
2010,,,Bakio,Percentage,Bakio,0.44
2011,,,Bakio,Percentage,Bakio,0.62
2012,,,Bakio,Percentage,Bakio,0.62
2013,,,Bakio,Percentage,Bakio,0.61
2014,,,Bakio,Percentage,Bakio,0.44
2015,,,Bakio,Percentage,Bakio,0.67
2016,,,Bakio,Percentage,Bakio,1.98
2017,,,Bakio,Percentage,Bakio,1.86
2018,,,Bakio,Percentage,Bakio,2.26
2019,,,Bakio,Percentage,Bakio,2.26
2020,,,Bakio,Percentage,Bakio,1.14
2021,,,Bakio,Percentage,Bakio,1.14
2010,,,Barakaldo,Percentage,Barakaldo,0.0
2011,,,Barakaldo,Percentage,Barakaldo,0.0
2012,,,Barakaldo,Percentage,Barakaldo,0.0
2013,,,Barakaldo,Percentage,Barakaldo,0.0
2014,,,Barakaldo,Percentage,Barakaldo,0.0
2015,,,Barakaldo,Percentage,Barakaldo,0.0
2016,,,Barakaldo,Percentage,Barakaldo,0.0
2017,,,Barakaldo,Percentage,Barakaldo,0.0
2018,,,Barakaldo,Percentage,Barakaldo,0.0
2019,,,Barakaldo,Percentage,Barakaldo,0.0
2020,,,Barakaldo,Percentage,Barakaldo,0.0
2021,,,Barakaldo,Percentage,Barakaldo,0.0
2010,,,Barrika,Percentage,Barrika,0.0
2011,,,Barrika,Percentage,Barrika,1.3
2012,,,Barrika,Percentage,Barrika,1.3
2013,,,Barrika,Percentage,Barrika,1.3
2014,,,Barrika,Percentage,Barrika,0.66
2015,,,Barrika,Percentage,Barrika,0.66
2016,,,Barrika,Percentage,Barrika,0.66
2017,,,Barrika,Percentage,Barrika,0.0
2018,,,Barrika,Percentage,Barrika,0.0
2019,,,Barrika,Percentage,Barrika,0.0
2020,,,Barrika,Percentage,Barrika,0.0
2021,,,Barrika,Percentage,Barrika,0.34
2010,,,Basauri,Percentage,Basauri,0.0
2011,,,Basauri,Percentage,Basauri,0.0
2012,,,Basauri,Percentage,Basauri,0.0
2013,,,Basauri,Percentage,Basauri,0.0
2014,,,Basauri,Percentage,Basauri,0.0
2015,,,Basauri,Percentage,Basauri,0.0
2016,,,Basauri,Percentage,Basauri,0.0
2017,,,Basauri,Percentage,Basauri,0.0
2018,,,Basauri,Percentage,Basauri,0.0
2019,,,Basauri,Percentage,Basauri,0.0
2020,,,Basauri,Percentage,Basauri,0.0
2021,,,Basauri,Percentage,Basauri,0.0
2010,,,Berango,Percentage,Berango,0.0
2011,,,Berango,Percentage,Berango,0.0
2012,,,Berango,Percentage,Berango,0.0
2013,,,Berango,Percentage,Berango,0.0
2014,,,Berango,Percentage,Berango,0.0
2015,,,Berango,Percentage,Berango,0.0
2016,,,Berango,Percentage,Berango,0.0
2017,,,Berango,Percentage,Berango,0.0
2018,,,Berango,Percentage,Berango,0.0
2019,,,Berango,Percentage,Berango,0.0
2020,,,Berango,Percentage,Berango,0.0
2021,,,Berango,Percentage,Berango,0.04
2010,,,Bermeo,Percentage,Bermeo,0.28
2011,,,Bermeo,Percentage,Bermeo,0.28
2012,,,Bermeo,Percentage,Bermeo,0.54
2013,,,Bermeo,Percentage,Bermeo,0.56
2014,,,Bermeo,Percentage,Bermeo,0.4
2015,,,Bermeo,Percentage,Bermeo,0.41
2016,,,Bermeo,Percentage,Bermeo,0.99
2017,,,Bermeo,Percentage,Bermeo,1.05
2018,,,Bermeo,Percentage,Bermeo,1.1
2019,,,Bermeo,Percentage,Bermeo,1.15
2020,,,Bermeo,Percentage,Bermeo,1.15
2021,,,Bermeo,Percentage,Bermeo,1.06
2010,,,Berriatua,Percentage,Berriatua,0.0
2011,,,Berriatua,Percentage,Berriatua,0.85
2012,,,Berriatua,Percentage,Berriatua,0.85
2013,,,Berriatua,Percentage,Berriatua,0.49
2014,,,Berriatua,Percentage,Berriatua,0.55
2015,,,Berriatua,Percentage,Berriatua,0.55
2016,,,Berriatua,Percentage,Berriatua,0.55
2017,,,Berriatua,Percentage,Berriatua,0.41
2018,,,Berriatua,Percentage,Berriatua,0.41
2019,,,Berriatua,Percentage,Berriatua,0.41
2020,,,Berriatua,Percentage,Berriatua,0.81
2021,,,Berriatua,Percentage,Berriatua,0.81
2010,,,Berriz,Percentage,Berriz,0.32
2011,,,Berriz,Percentage,Berriz,0.32
2012,,,Berriz,Percentage,Berriz,0.23
2013,,,Berriz,Percentage,Berriz,0.23
2014,,,Berriz,Percentage,Berriz,0.19
2015,,,Berriz,Percentage,Berriz,0.16
2016,,,Berriz,Percentage,Berriz,0.15
2017,,,Berriz,Percentage,Berriz,0.18
2018,,,Berriz,Percentage,Berriz,0.18
2019,,,Berriz,Percentage,Berriz,0.2
2020,,,Berriz,Percentage,Berriz,0.2
2021,,,Berriz,Percentage,Berriz,0.2
2010,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.04
2011,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.06
2012,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.12
2013,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.1
2014,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.08
2015,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.44
2016,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.53
2017,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.56
2018,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.65
2019,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,0.91
2020,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,1.1
2021,,Bilbo Handia / Gran Bilbao,,Percentage,Bilbo Handia / Gran Bilbao,1.17
2010,,,Bilbao,Percentage,Bilbao,0.0
2011,,,Bilbao,Percentage,Bilbao,0.0
2012,,,Bilbao,Percentage,Bilbao,0.0
2013,,,Bilbao,Percentage,Bilbao,0.0
2014,,,Bilbao,Percentage,Bilbao,0.0
2015,,,Bilbao,Percentage,Bilbao,0.0
2016,,,Bilbao,Percentage,Bilbao,0.38
2017,,,Bilbao,Percentage,Bilbao,0.4
2018,,,Bilbao,Percentage,Bilbao,0.38
2019,,,Bilbao,Percentage,Bilbao,0.43
2020,,,Bilbao,Percentage,Bilbao,0.25
2021,,,Bilbao,Percentage,Bilbao,0.25
2010,,,Busturia,Percentage,Busturia,1.54
2011,,,Busturia,Percentage,Busturia,1.59
2012,,,Busturia,Percentage,Busturia,3.22
2013,,,Busturia,Percentage,Busturia,3.67
2014,,,Busturia,Percentage,Busturia,2.47
2015,,,Busturia,Percentage,Busturia,2.78
2016,,,Busturia,Percentage,Busturia,3.16
2017,,,Busturia,Percentage,Busturia,3.12
2018,,,Busturia,Percentage,Busturia,3.25
2019,,,Busturia,Percentage,Busturia,3.1
2020,,,Busturia,Percentage,Busturia,3.11
2021,,,Busturia,Percentage,Busturia,3.25
2010,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.68
2011,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.83
2012,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.81
2013,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.81
2014,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.64
2015,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.64
2016,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.58
2017,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.59
2018,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.49
2019,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.58
2020,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.53
2021,,,Karrantza Harana/Valle de Carranza,Percentage,Karrantza Harana/Valle de Carranza,0.51
2010,,,Artea,Percentage,Artea,0.9
2011,,,Artea,Percentage,Artea,3.1
2012,,,Artea,Percentage,Artea,2.99
2013,,,Artea,Percentage,Artea,2.99
2014,,,Artea,Percentage,Artea,2.93
2015,,,Artea,Percentage,Artea,2.94
2016,,,Artea,Percentage,Artea,2.97
2017,,,Artea,Percentage,Artea,3.12
2018,,,Artea,Percentage,Artea,3.09
2019,,,Artea,Percentage,Artea,3.2
2020,,,Artea,Percentage,Artea,3.2
2021,,,Artea,Percentage,Artea,3.44
2010,,,Zeanuri,Percentage,Zeanuri,0.09
2011,,,Zeanuri,Percentage,Zeanuri,0.21
2012,,,Zeanuri,Percentage,Zeanuri,0.19
2013,,,Zeanuri,Percentage,Zeanuri,0.19
2014,,,Zeanuri,Percentage,Zeanuri,0.17
2015,,,Zeanuri,Percentage,Zeanuri,0.27
2016,,,Zeanuri,Percentage,Zeanuri,0.27
2017,,,Zeanuri,Percentage,Zeanuri,0.36
2018,,,Zeanuri,Percentage,Zeanuri,0.22
2019,,,Zeanuri,Percentage,Zeanuri,0.3
2020,,,Zeanuri,Percentage,Zeanuri,0.6
2021,,,Zeanuri,Percentage,Zeanuri,1.23
2010,,,Zeberio,Percentage,Zeberio,16.39
2011,,,Zeberio,Percentage,Zeberio,16.5
2012,,,Zeberio,Percentage,Zeberio,17.0
2013,,,Zeberio,Percentage,Zeberio,18.54
2014,,,Zeberio,Percentage,Zeberio,18.77
2015,,,Zeberio,Percentage,Zeberio,18.95
2016,,,Zeberio,Percentage,Zeberio,18.84
2017,,,Zeberio,Percentage,Zeberio,20.82
2018,,,Zeberio,Percentage,Zeberio,21.78
2019,,,Zeberio,Percentage,Zeberio,24.32
2020,,,Zeberio,Percentage,Zeberio,22.42
2021,,,Zeberio,Percentage,Zeberio,22.58
2010,,,Dima,Percentage,Dima,0.36
2011,,,Dima,Percentage,Dima,0.2
2012,,,Dima,Percentage,Dima,0.2
2013,,,Dima,Percentage,Dima,0.2
2014,,,Dima,Percentage,Dima,0.14
2015,,,Dima,Percentage,Dima,0.14
2016,,,Dima,Percentage,Dima,0.19
2017,,,Dima,Percentage,Dima,0.2
2018,,,Dima,Percentage,Dima,0.2
2019,,,Dima,Percentage,Dima,0.28
2020,,,Dima,Percentage,Dima,0.32
2021,,,Dima,Percentage,Dima,0.78
2010,,,Durango,Percentage,Durango,0.0
2011,,,Durango,Percentage,Durango,0.0
2012,,,Durango,Percentage,Durango,0.0
2013,,,Durango,Percentage,Durango,0.0
2014,,,Durango,Percentage,Durango,0.0
2015,,,Durango,Percentage,Durango,0.0
2016,,,Durango,Percentage,Durango,0.0
2017,,,Durango,Percentage,Durango,0.0
2018,,,Durango,Percentage,Durango,0.0
2019,,,Durango,Percentage,Durango,0.0
2020,,,Durango,Percentage,Durango,0.0
2021,,,Durango,Percentage,Durango,0.0
2010,,,Ea,Percentage,Ea,0.64
2011,,,Ea,Percentage,Ea,0.64
2012,,,Ea,Percentage,Ea,0.64
2013,,,Ea,Percentage,Ea,0.67
2014,,,Ea,Percentage,Ea,0.63
2015,,,Ea,Percentage,Ea,0.72
2016,,,Ea,Percentage,Ea,0.39
2017,,,Ea,Percentage,Ea,0.61
2018,,,Ea,Percentage,Ea,0.58
2019,,,Ea,Percentage,Ea,0.69
2020,,,Ea,Percentage,Ea,8.19
2021,,,Ea,Percentage,Ea,7.97
2010,,,Etxebarri,Percentage,Etxebarri,0.0
2011,,,Etxebarri,Percentage,Etxebarri,0.0
2012,,,Etxebarri,Percentage,Etxebarri,0.0
2013,,,Etxebarri,Percentage,Etxebarri,0.0
2014,,,Etxebarri,Percentage,Etxebarri,0.0
2015,,,Etxebarri,Percentage,Etxebarri,0.0
2016,,,Etxebarri,Percentage,Etxebarri,0.0
2017,,,Etxebarri,Percentage,Etxebarri,0.0
2018,,,Etxebarri,Percentage,Etxebarri,0.0
2019,,,Etxebarri,Percentage,Etxebarri,0.0
2020,,,Etxebarri,Percentage,Etxebarri,10.69
2021,,,Etxebarri,Percentage,Etxebarri,10.69
2010,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.43
2011,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.48
2012,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.41
2013,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.41
2014,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.22
2015,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.23
2016,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.36
2017,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.48
2018,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,0.54
2019,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,1.28
2020,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,1.65
2021,,Durangaldea / Duranguesado,,Percentage,Durangaldea / Duranguesado,2.77
2010,,,Etxebarria,Percentage,Etxebarria,0.0
2011,,,Etxebarria,Percentage,Etxebarria,0.0
2012,,,Etxebarria,Percentage,Etxebarria,0.0
2013,,,Etxebarria,Percentage,Etxebarria,0.0
2014,,,Etxebarria,Percentage,Etxebarria,0.0
2015,,,Etxebarria,Percentage,Etxebarria,0.0
2016,,,Etxebarria,Percentage,Etxebarria,0.0
2017,,,Etxebarria,Percentage,Etxebarria,0.0
2018,,,Etxebarria,Percentage,Etxebarria,0.0
2019,,,Etxebarria,Percentage,Etxebarria,0.0
2020,,,Etxebarria,Percentage,Etxebarria,0.22
2021,,,Etxebarria,Percentage,Etxebarria,0.22
2010,,,Elantxobe,Percentage,Elantxobe,0.0
2011,,,Elantxobe,Percentage,Elantxobe,0.0
2012,,,Elantxobe,Percentage,Elantxobe,0.0
2013,,,Elantxobe,Percentage,Elantxobe,0.0
2014,,,Elantxobe,Percentage,Elantxobe,0.0
2015,,,Elantxobe,Percentage,Elantxobe,0.0
2016,,,Elantxobe,Percentage,Elantxobe,0.0
2017,,,Elantxobe,Percentage,Elantxobe,0.0
2018,,,Elantxobe,Percentage,Elantxobe,0.0
2019,,,Elantxobe,Percentage,Elantxobe,0.0
2020,,,Elantxobe,Percentage,Elantxobe,0.0
2021,,,Elantxobe,Percentage,Elantxobe,0.0
2010,,,Elorrio,Percentage,Elorrio,0.1
2011,,,Elorrio,Percentage,Elorrio,0.1
2012,,,Elorrio,Percentage,Elorrio,0.1
2013,,,Elorrio,Percentage,Elorrio,0.1
2014,,,Elorrio,Percentage,Elorrio,0.09
2015,,,Elorrio,Percentage,Elorrio,0.09
2016,,,Elorrio,Percentage,Elorrio,0.14
2017,,,Elorrio,Percentage,Elorrio,0.14
2018,,,Elorrio,Percentage,Elorrio,0.27
2019,,,Elorrio,Percentage,Elorrio,2.14
2020,,,Elorrio,Percentage,Elorrio,2.23
2021,,,Elorrio,Percentage,Elorrio,11.38
2010,,,Ereño,Percentage,Ereño,0.0
2011,,,Ereño,Percentage,Ereño,0.0
2012,,,Ereño,Percentage,Ereño,0.0
2013,,,Ereño,Percentage,Ereño,0.0
2014,,,Ereño,Percentage,Ereño,0.0
2015,,,Ereño,Percentage,Ereño,0.0
2016,,,Ereño,Percentage,Ereño,0.0
2017,,,Ereño,Percentage,Ereño,0.0
2018,,,Ereño,Percentage,Ereño,0.0
2019,,,Ereño,Percentage,Ereño,0.0
2020,,,Ereño,Percentage,Ereño,0.0
2021,,,Ereño,Percentage,Ereño,0.0
2010,,,Ermua,Percentage,Ermua,0.0
